time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
0	297.463104	0	-269.152849	5888.0232	55187.2169	221269.864	162266.889	-165.242845
2	299.572662	0	-233.748135	5992.28348	3902.82132	138.367565	139842.135	-129.838131
4	301.229424	0	-160.701093	55880.7426	-157.653045	-140.900538	-121.521074	8418.10303
6	302.985859	0	-181.752443	-181.752443	106877.936	158582906.0	703038.239	21182648900000.0
8	293.588711	0	-163.674683	-163.674683	476572.498	16641389.6	21742956.8	2169207050000.0
10	303.99738	0	-172.512905	-172.512905	3797.46188	164.095053	192723.833	2392179160000.0
12	301.350261	0	-251.184493	18553.5599	175012.987	3699.8224	47607.6628	-147.274489
14	297.170291	0	-178.417672	-132.274545	-209.897672	-63.5088463	374.211601	24223.0045
16	294.831349	0	-252.613951	6373.00077	1560.51068	16758.8326	62411.284	-148.703947
18	295.638458	0	-171.037836	108.457553	-202.237309	-175.241357	1948.56824	8878.74957
20	299.277291	0	-182.818235	38270.5572	14847.8579	229612.475	26607460.7	-78.9082314
22	297.853268	0	-228.474573	-143.076817	-110.246203	-186.253017	316.697901	-124.564569
24	302.188755	0	-168.046073	25105.4483	-175.996633	-177.785887	14512.7216	2495.25429
26	293.896556	0	-249.026453	8880.63158	-243.140789	-216.428325	-209.846452	13373.5052
28	298.833152	0	-180.655931	-95.5895136	-212.084995	-180.745688	14633.027	15444.5707
30	301.957814	0	-223.028484	132.827299	-134.431439	-98.6706787	10059.124	-119.118481
32	301.970459	0	-232.216587	5436314.78	2490948.19	9748.52573	33757.2365	-128.306584
34	302.767038	0	-176.083469	-176.083469	1075799.95	9911326.47	6044845.24	1150550090000000.0
36	299.049786	0	-230.893101	-230.893101	-208.934437	-194.130032	2224.99832	2081.47727
38	296.693887	0	-191.722486	215246.311	653.355371	8978.29007	986432.414	-87.8124824
40	295.278773	0	-237.307932	90.8712856	1383.42524	1491.94717	7971.85785	-133.397928
42	296.936578	0	-139.186497	-139.186497	-125.768939	-106.495207	2606.90181	1480505740.0
44	298.357338	0	-220.02763	29930.1712	13408561.9	9127381.72	7085662.72	-116.117627
46	295.540187	0	-118.030367	-118.030291	-73.6377794	-102.040568	2987.62578	1266213710.0
48	295.394013	0	-245.032601	103.72073	-124.54746	-169.254155	652.547083	-141.122597
50	299.756667	0	-163.283585	-163.283585	10.051814	-118.712405	10020.7525	94553551800.0
52	300.454916	0	-189.769483	-56.7671551	-195.53588	-172.623416	-150.589357	914792.212
54	297.703237	0	-194.010167	17374.5877	77586.9449	936.473173	96344.2066	-90.1001636
56	296.073503	0	-250.051297	689.074775	608589.677	196438.837	5073305.04	-146.141293
58	297.749365	0	-230.172922	2627506.03	132291.649	251638.161	71227524.2	-126.262918
60	298.683631	0	-240.014124	448.49239	1480.60729	6507.84047	1229187.99	-136.10412
62	294.971731	0	-186.845842	2328.12939	4727.76221	827.152125	40383.7906	-82.935838
64	293.749086	0	-257.312034	2265.13836	141703.783	37895.5189	15280.3034	-153.402031
66	291.157905	0	-229.972093	859.494064	102860.012	146858.155	8236726.27	-126.062089
68	293.501377	0	-209.783909	16615.6642	366777.251	80343.3274	28923107900.0	-105.873905
70	296.001163	0	-227.184216	1066.72885	-140.279261	-156.916954	1081.44182	-123.274212
72	299.672862	0	-253.890438	13093.3713	-187.239108	-124.800758	10142.4372	-149.980434
74	296.305063	0	-199.482745	293.291884	-190.583061	-156.2871	152.657844	-95.5727409
76	298.561845	0	-251.39085	19540.8338	-134.723025	-219.421218	-212.21085	15036.5176
78	294.760903	0	-254.818785	10905.6386	-246.04358	-217.555435	-215.638785	4268.26566
80	300.740932	0	-250.073871	2833.43141	1599358.05	35553.8137	99398.7179	-146.163867
82	299.732546	0	-192.154313	463.983423	-185.626205	-163.613015	-152.974311	4257.36639
84	298.316873	0	-263.256448	1316.62165	-25.0975	-165.356875	4545.34788	-159.346445
86	296.851701	0	-236.25874	2438.60749	936.410804	3588.73403	643798.135	-132.348736
88	294.705594	0	-243.478901	-130.185968	-176.250325	-180.154654	81.1998792	-139.568897
90	295.633101	0	-247.359779	782.495242	-74.6331515	1.72198904	627094.121	-143.449775
92	298.319449	0	-220.946353	2538.87837	11946.1838	9011.77438	208294.032	-117.03635
94	295.197243	0	-269.924144	478.531196	-191.010619	181.97121	4642.60345	-166.01414
96	295.231278	0	-282.457468	25853.9113	11894.1377	18960.6672	10352122.2	-178.547465
98	298.123116	0	-122.468644	-122.468644	76374.0741	7343.32715	180265165.0	127409266.0
100	294.852277	0	-100.755104	379.773802	67.6334885	-110.495103	1221576.6	11813.2156
102	293.856912	0	-233.971839	9092.78976	4499.54964	1354.40474	508443.736	-130.061835
104	294.781878	0	-234.811583	61936.0216	145426.07	15608.0154	747733.622	-130.90158
106	298.809473	0	-194.423171	394945.845	554.89888	2941.98471	37039.5612	-90.5131672
108	299.700742	0	-194.720403	755.269721	-194.264594	-169.24091	-155.540395	2625.33838
110	300.185717	0	-237.731778	78546.4627	2251413.35	30795.0294	306192.345	-133.821775
112	293.198825	0	-208.125479	5546.4204	434.711567	1237.35659	960913.099	-104.215475
114	298.558511	0	-193.092349	621539.728	5735.54432	586803.844	227334.514	-89.1823457
116	297.312711	0	-256.172504	2121.22522	573961.097	351265.928	7921.06265	-152.2625
118	299.692171	0	-229.367427	12698.4983	194613.828	277452.29	11350.1874	-125.457423
120	294.238915	0	-185.43009	-185.43009	8262.28971	0.999063627	2278869.04	349787148.0
122	295.586226	0	-209.615939	4728.40344	3815.53807	2546.08586	529044312000.0	-105.705935
124	300.558692	0	-225.343446	100411266.0	325795.066	22525.9312	1836619.65	-121.433442
126	300.574514	0	-213.29183	11255.5038	41209.4748	4734.85321	485322.065	-109.381826
128	302.414904	0	-211.034022	-211.034022	1290198660.0	6289092.57	3121041330.0	18418763700.0
130	295.794915	0	-276.923028	20647.0516	2220406.64	181392.867	1715679.59	-173.013024
132	296.457074	0	-201.89642	-201.89642	301638973.0	1032647.09	42261825.6	4128110790000.0
134	299.691192	0	-202.469283	-110.763362	-182.177832	-161.009445	-163.289283	97123.6295
136	300.844293	0	-273.99857	20945.126	48975.7677	566.087681	109414388.0	-170.088567
138	295.697917	0	-169.057724	-169.057724	36.4529813	-106.506957	4337.4162	1240384120.0
140	295.423531	0	-161.92516	10265.8749	-178.231636	-171.659728	195501.049	110372.449
142	297.881722	0	-142.509368	-120.088066	-158.34991	-152.244577	333.120745	178185.087
144	306.305653	0	-268.929995	13604.8181	84901.9144	31116.5362	877871.895	-165.019992
146	300.35706	0	-212.280655	1096.39835	9290358.29	277862.844	884437.393	-108.370652
148	296.663733	0	-182.889328	1174.25472	-213.857349	-188.470836	9906.92565	25432.7586
150	296.600225	0	-201.231912	4289.35562	62401.9628	17075.147	716892.494	-97.321908
152	293.165345	0	-270.295297	687.709632	384.563108	20.5003961	7558.15402	-166.385294
154	300.820235	0	-197.102278	231.529299	3488.6576	462.642426	443980.116	-93.1922745
156	294.862677	0	-197.830373	15334.4869	11683.3808	8185.65317	92142.831	-93.9203696
158	297.683518	0	-187.17076	151.95248	-218.622271	-185.832008	314.764497	50770.5998
160	302.502389	0	-227.71861	10663.4315	14707.2602	1216.17883	370634186.0	-123.808606
162	299.313123	0	-177.944113	-22.4350845	7968.51162	-187.684113	16391.8225	234799.924
164	299.820771	0	-245.525301	399.518641	7.3070134	-180.490841	73838.3791	-141.615297
166	295.944817	0	-160.078067	1762955.07	-190.661485	-166.864656	1097.17569	38165.436
168	295.179928	0	-132.289161	694.122919	37.0387381	-142.02916	5240.35589	48152.5752
170	297.014937	0	-234.871783	856.267561	261.94332	2321.71811	2092.85297	-130.961779
172	297.79661	0	-247.27446	3010.44358	9220.38511	1203.07239	1109420.24	-143.364457
174	299.652404	0	-229.320986	2197.37193	1258518.02	26296.5595	11181.7101	-125.410982
176	298.153305	0	-258.695134	17449.4863	10115.4691	4576.59483	48219.4143	-154.785131
178	297.163724	0	-160.069924	2169.59986	-145.129532	-169.809924	620.054298	19728.385
180	297.110538	0	-233.318721	574.006569	31834.8472	2235.22836	3798.19688	-129.408717
182	293.288517	0	-252.863205	2381.2103	72314.6374	191058.37	1566070.97	-148.953202
184	290.77276	0	-180.573469	1368.46233	-212.048757	-174.788266	2121.06197	48986000300.0
186	300.062199	0	-245.482309	18086.1138	1222.76816	22.0439402	98906.3399	-141.572305
188	302.240142	0	-164.26293	4939.52259	96.287786	-174.00293	5696.92808	16902.7733
190	301.183501	0	-226.025875	1008468.07	-182.299734	-235.765875	6785.52226	151029.175
192	301.16092	0	-225.024101	27603.2536	-165.751047	-234.764101	2165.97561	1575.51816
194	300.597813	0	-136.972803	4136.8225	-86.4320516	-146.712803	1681870.77	3160.33407
196	301.393864	0	-154.567575	105.156124	1552.0713	-164.307575	34144.6309	7802.10566
198	301.280714	0	-233.597522	7322.33261	-230.155641	-196.338845	-194.417519	26669.5196
200	295.550791	0	-235.778947	25036.9757	-228.852571	-190.981533	-196.598946	179896.269
202	294.880296	0	-240.770816	13372.7674	1689737.09	28437.757	330016988.0	-136.860813
204	298.903065	0	-241.80366	24157.0838	43899.0626	711.118165	15486.519	-137.893656
206	300.829255	0	-231.703493	18329.3626	34125.9384	14233.253	1222891.8	-127.793489
208	299.654934	0	-144.811091	-54.9367043	-51.6565053	-154.551091	874.778557	42647.6856
210	300.645951	0	-229.405447	13.1499341	-169.629508	-160.813358	554.359644	-125.495443
212	295.394292	0	-246.004695	510.433885	12334.275	45079.3958	75645.8597	-142.094691
214	295.428644	0	-288.414558	42856.4642	233.724614	-129.605516	3847.32022	-184.504554
216	298.375631	0	-171.402358	-103.547909	-202.87872	-164.976469	744.774855	169984.957
218	291.511914	0	-216.858878	5426.55578	268079.087	23329.2141	8449161.88	-112.948874
220	293.758816	0	-237.110095	52029.8813	92638.3132	14428.8105	5869843.04	-133.200091
222	294.732913	0	-158.485252	-65.134744	947.757176	-168.225252	448.656516	83223.4063
224	300.909333	0	-142.503874	486.202572	-173.982328	-133.958159	447.475842	6346729410.0
226	291.314754	0	-201.614766	1721.85348	-131.966442	-173.495821	-162.434765	22687.5308
