time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
0	294.629865	0	-251.854607	-251.854607	49.4887829	-152.944064	15440.5726	13001.1801
2	298.401148	0	-229.940989	841.584181	-194.265654	-169.896055	-210.200977	446.000337
4	295.432676	0	-257.967501	7077.22374	8.64652421	-40.4155862	3894457.48	-197.6975
6	296.290837	0	-237.827343	-174.848056	-196.211886	-165.11577	-218.087343	429.695697
8	298.40495	0	-208.485999	-128.344369	-210.674281	-160.771747	121.317195	558552.358
10	295.102773	0	-205.369814	19159.6846	-89.4229114	1666.15952	231.976273	-145.099813
12	298.128361	0	-229.468801	-183.405115	-231.653694	-184.452644	2353.02691	236757.517
14	296.159066	0	-236.351494	-156.947046	-238.541447	-179.722908	-19.9748668	745349554.0
16	300.596047	0	-201.985445	276.438961	-16.3512318	3326.64385	-182.245446	9669.52877
18	302.03033	0	-159.858313	8588.4668	-36.9179975	-130.168313	14731.4693	541.198603
20	302.231834	0	-261.60896	185.430638	-146.864696	-231.918959	99503.5855	79271.5983
22	298.270992	0	-197.871484	-159.747428	-200.046916	-155.447813	7306.95204	356080290.0
24	299.890733	0	-254.497981	-114.761353	-256.687549	-203.363541	9052.51746	978.853273
26	298.833896	0	-193.867724	26562.4212	-195.933858	-156.693059	646.483406	1208.71592
28	303.18649	0	-230.440448	-224.574517	-198.952979	-200.506624	9924.98461	2304.36882
30	298.59044	0	-217.692301	-179.819964	-206.440719	-187.991361	4890.98504	3281.00898
32	299.378438	0	-207.894709	-39.9865594	-188.614162	569.832106	-188.154282	5910.64538
34	295.426417	0	-167.924673	7276.8743	-170.114673	-81.8549999	2494.90051	283318261000.0
36	300.511257	0	-180.121836	-148.251093	-123.785399	-150.431829	8137.0895	23491.2716
38	298.409043	0	-224.422668	-224.422667	-186.488257	-158.536045	451.782242	11907.0414
40	293.936528	0	-227.146207	-137.944015	-229.313332	-185.836543	2029.67747	262685.242
42	296.649106	0	-188.254465	-188.254465	275135.936	299065.467	184251626000.0	68086.1754
44	296.490692	0	-187.778324	-187.778324	405.763648	307.617278	1723723.77	866031.146
46	295.792367	0	-257.864877	5923.53088	-260.037816	-215.831518	2094.31739	109697.168
48	298.857429	0	-255.174583	-255.174582	231.882685	-186.408432	59266.7574	39309.473
50	299.920164	0	-260.404669	5969188.36	-219.641553	-230.714668	1589.3145	590149221.0
52	300.967763	0	-181.837246	-181.836883	-142.897945	-130.274491	1692.33842	624.033091
54	295.330051	0	-188.62127	-188.62127	18644.5502	72311.9414	861121.356	26382671.9
56	298.323945	0	-191.462586	-191.462586	3061.38871	60504.3045	88281.9905	3264.04562
