time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7
0	301.447343	0	-2006.87152	-2006.87152	-1738.00275	-1885.71068	3493.64485	-2023.06815	-614.269728	-875.994419
2	301.682232	0	-1942.20053	-1372.47485	307.770065	35566.3082	-1848.18053	-1274.05943	-816.466562	12704.3069
4	300.620152	0	-1895.82447	-1132.67326	10197.0876	-1908.34448	1063.31296	60084.1837	189606.994	8307992.08
6	299.566931	0	-1880.91454	1484794.31	-1521.54304	3483.60645	1367097.36	7193025.91	4403194.77	-1744.71455
8	300.111567	0	-1997.44277	73932.2709	-1957.52378	-2009.96277	268.122942	-1033.20393	17694.5636	212807863.0
10	303.037953	0	-1948.33711	-1702.83363	-2041.60711	2215041.14	67690679.5	186288.828	135320828.0	84.4042839
12	296.58491	0	-1828.05464	47174.8665	-1231.0534	-1840.57464	1911.16107	51643.6088	11601.0577	676.518101
14	299.723273	0	-1928.28578	-1791.95503	-2021.55578	-1715.22056	2257.27488	1374.63199	659344604.0	434.715314
16	296.896723	0	-1978.00816	-1688.43928	-1592.2201	-1830.88972	-1883.98817	-217.907908	2945.77713	30000.2689
18	294.178846	0	-1951.83879	63598248.0	-2045.10879	-1508.03645	3035.37985	-1631.71605	13141.3533	149823958.0
20	298.693754	0	-1922.94444	130113.604	-1865.01697	27107.7143	15900874.0	593347.28	4897529.98	-1786.74445
22	293.884726	0	-1938.38579	1791.36135	694.779836	111911.74	-1844.3658	21460.371	-646.49645	1117.14082
24	297.770992	0	-1933.82589	467614.907	-2027.09589	-766.467479	501047757.0	41506.0626	257082.883	107605.993
26	300.89651	0	-1932.69946	13282.8912	1705317.04	-1945.21946	12258778.2	1054.97053	102347450.0	388317.627
28	298.364183	0	-1969.86745	268511.578	-306.048936	-1982.38745	6222633.01	28056.9546	254376.003	38518.8682
30	295.085399	0	-1888.29256	5136.25569	-1981.56256	5196.96341	9150.58362	273751.91	36378367.8	1464.07355
32	301.886026	0	-1909.30768	1077442.56	485.29483	-1921.82768	232818.54	-1279.83479	1726.00394	-468.511951
34	293.402982	0	-1935.01984	7061.57832	-1860.57616	24073.2093	-1840.99985	-588.953246	77650.952	135.469364
36	292.312338	0	-1943.4137	-1546.97843	-1548.73992	-1955.9337	1844769210.0	91296.4713	46653425.8	128293.975
38	305.790301	0	-1919.05773	31.2294761	7875.97326	-1931.57773	2335045.62	617.340167	1405982260.0	5567.21325
40	298.457287	0	-2013.54612	4011.97705	6016.73549	-2026.06612	534009.664	-1063.7412	615969.78	98037.2107
42	295.705195	0	-1941.25032	-1463.05305	-1444.87758	-1953.77033	936.546884	-1254.29322	5406190.91	-920.971011
44	293.87029	0	-1987.12725	100102.528	4890.02529	-1999.64725	7018.42407	71112.9389	15388037.1	3320197.01
46	298.270398	0	-1932.30604	-1692.55902	3863.82668	-1944.82604	11846504.3	46603.4841	12348791.9	7875.31458
48	294.791833	0	-1928.96791	65996509.8	-398.16669	384.942006	39204.3747	75297.1886	122215765.0	-1792.76791
50	302.80769	0	-1943.92128	396.452778	4704.25521	-1082.57719	6300358.07	2230.77175	41755.7149	-1807.72128
52	294.350122	0	-1881.97993	-1599.77703	-1315.48662	-1894.49993	155337.968	-1360.82427	220909.459	-779.241109
54	291.030717	0	-1941.24383	-1941.24383	-985.85377	-1111.07051	397507.909	7267.67406	130261.357	20309.2095
56	297.130686	0	-1846.25235	-1846.25235	39866.2931	824.829391	124775814000.0	156249.877	43641.8872	84281.7336
58	296.314108	0	-1920.02503	627.304543	-1875.25338	-1932.54504	18724692500.0	1130.09217	10719.9818	79.9706112
60	292.738093	0	-1956.90287	-1956.90287	-542.770465	4022.15941	26991.2076	43228835.0	624148.902	560.879455
62	299.311636	0	-1915.41678	-1170.78632	-440.926589	-1554.19678	-643.583134	13179.9908	11872.6756	-1779.21679
64	295.837014	0	-1840.86637	38084.5776	24158.0892	3234.32229	19548863.3	12989.6542	36188.2687	-1704.66637
66	297.749918	0	-1936.67295	-1670.33143	-1259.84318	6625.75691	16400.0883	-1319.55138	-1926.63295	14240.0442
68	301.0961	0	-1898.73474	726381.342	35140.84	-1620.07127	-1804.71474	-757.337232	12402.8085	44322.8352
70	295.65614	0	-1989.69887	1600.94896	-1679.32396	-1771.91634	-1895.67887	4845.44978	20300451.2	1004.03992
72	296.493485	0	-1906.98313	-945.744944	-1678.99413	1517.10128	-376.668925	10093.1505	5728.1438	-1770.78313
74	303.864199	0	-1966.7083	11289.9056	-1429.15217	-1537.47901	-1872.6883	30274.2167	85437950.0	163470.965
76	301.663253	0	-1955.58106	2721598.26	-1693.80793	-408.872597	2200.23189	-1310.19332	-1945.54106	180.768446
78	302.405392	0	-1930.1128	-1930.1128	-1758.47149	-1402.31977	1373.77201	-1214.19314	3843.36414	-1302.34896
80	298.150504	0	-1906.46886	-1906.46886	30624.0693	-993.49141	26608.2668	1245812.12	204341.581	-172.931399
82	298.591722	0	-1945.69703	180.00587	2002.06959	-616.137046	28891.7366	-1948.84342	-1935.65703	115808.636
84	291.716244	0	-1871.09255	-1653.5614	12051165.8	-613.778059	-1777.07256	1226967.98	7761335.86	967375.607
86	297.535226	0	-1992.14519	-1314.63642	2106.23061	8307.51982	-1898.12519	278549.255	201348.015	145188.946
88	297.42415	0	-1967.1904	2422.46806	-1817.84533	-1324.25971	-1873.1704	-1525.94944	6542.56099	-1035.07912
90	297.562044	0	-1896.70749	-830.311612	-963.453882	-947.92259	1324.97315	9704.94373	-1886.66749	33825.8968
92	299.765782	0	-1925.25356	-354.940953	2920.06829	-1594.38966	4395.50879	160.534933	-1915.21356	-1074.70438
94	300.141218	0	-1840.24732	-1840.24732	-579.396198	-1715.06829	3140.19754	-595.954373	13508.2157	-42.3191645
96	301.84647	0	-1892.4275	-1061.76355	-1985.69749	-1428.43907	1273439.99	40843.1162	11525.9404	32860.9628
98	298.441963	0	-1922.72869	9807.9389	-1544.84924	-1709.94215	-1828.70869	-1026.02178	158506.161	-790.042648
100	299.780578	0	-1872.46419	-1872.46419	1342.14103	-592.354257	7992896320.0	33819.4206	-804.064152	-1068.77845
102	297.685787	0	-1861.98801	6326578.23	198814.769	21686.709	891953.975	913203.787	282721.783	-1725.78802
104	301.429515	0	-1788.6832	3186062.5	-1881.9532	-926.627514	1582852.02	-1374.94843	-1005.85988	2451478.42
106	294.961548	0	-1929.44678	-712.678791	-1173.09899	-1538.65514	-1835.42678	-1361.20411	672.59431	4979.15788
108	295.136407	0	-1904.256	-537.207535	-772.217833	925548.843	-1810.236	21420.7107	12339888500000.0	154163.787
110	299.310149	0	-1889.94678	2396.93898	704032.123	-1902.46678	65307.7897	8351.78692	4841981920.0	560251.253
112	292.86459	0	-1836.42907	-1836.42907	4306.91181	69.5205172	44552.9956	39002784.7	54068.6664	24684.6192
114	297.496044	0	-1909.63687	-1909.63687	6186.55755	-1264.21984	17502.4954	-529.028729	1516755.81	5298.3842
116	301.244786	0	-1861.21942	7388.53589	1486777.92	-1873.73942	-13.8572537	32516.5403	175174137000.0	17858.4921
118	294.592925	0	-1961.78969	4430.72576	-1325.47861	-1974.30969	40480.0307	-558.953324	682.681845	6067.03057
120	300.878488	0	-1880.28671	4976.75737	916.133073	-1892.80671	-62.5117687	1835867.26	5578.8229	732.069016
