time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7
80	298.021255	0	-1906.1262	-944.119143	-1751.36193	-1729.79488	11166.9404	-2150.5362	5152543.62	-1197.30193
82	297.14458	0	-1887.87596	-1008.08866	-1814.0378	-1434.59615	-1206.2476	-2132.28597	-1387.28119	26751.5111
84	299.379614	0	-1930.0982	73786.5149	-1729.43726	-1942.6182	71473.3065	452.663531	3204.08984	9902.56492
86	294.342948	0	-1962.4964	775180.461	10172.1028	-1147.17953	-1868.47641	9855.42198	29642652100.0	25389945.5
88	294.938759	0	-1856.62318	2038.77074	-1468.14074	-1869.14318	85557.2934	56359824.0	-1128.3191	17353131.3
90	297.680333	0	-1901.30841	-1901.30841	-1096.94879	-955.305579	2246887.6	368506.389	2212.33665	2917487.25
92	294.804084	0	-2051.40989	-1630.17052	-1925.91722	-1651.38501	-1957.38989	-1306.68365	27667334500.0	9571.72814
94	297.990718	0	-1934.69012	6436.92502	-1770.84395	-1293.10602	-1840.67012	-1383.68177	593494.3	68312.6098
96	297.301866	0	-1955.26465	820059.956	11396.3201	-1038.24702	-1861.24465	22335917.6	28997.0383	663359.812
98	294.665432	0	-1879.51732	19817447.8	-1316.65006	-1422.6566	-1785.49733	148512.204	50414164600.0	8556628000.0
100	298.394035	0	-2021.60871	-1617.91273	-1975.90799	-1433.96593	-1927.58871	-1308.41545	1773.50708	-1025.22079
102	296.484809	0	-2019.46103	7052.23112	-1026.60729	122163.572	-1925.44104	-1976.88421	235558.984	10677.5842
104	298.224828	0	-1860.61138	-1380.75727	-1614.14697	-1575.06214	-1766.59138	111444.443	-121.986535	-971.801783
106	298.219999	0	-1858.49385	18861.6049	-1951.76385	-1217.02399	1226521120.0	-1931.29501	1711901.29	4250.64409
108	301.064045	0	-1879.84736	1469.91795	-1973.11735	13620.621	272249.243	515.70289	1440697.98	17784.1804
110	293.71601	0	-1996.73417	2719.23233	102199710.0	113695.105	-1902.71417	-1774.33901	217563.634	157035852.0
112	293.746688	0	-1938.54922	12910524.6	22327.0386	2524.09015	-1844.52923	28496.5656	285383966.0	296968.605
114	302.14241	0	-1930.92245	874694.876	-1947.37281	-1943.44245	-787.919849	570328.332	2086546.85	30479.7396
116	303.868387	0	-2039.3056	-1308.68732	41240.8424	54158.3339	-1945.28561	20331.6799	1259.18001	8548.16161
118	297.845346	0	-1845.75673	-66.0600472	-1160.01781	-1858.27673	5176.11906	7031.81521	5987.98107	5224.72218
120	299.414152	0	-1885.93896	-790.822912	32.6108855	2973.15624	-1791.91896	6216.40923	6294167090.0	469.999599
122	299.808274	0	-1950.73708	3377.03456	25248.5121	19970.8644	-1856.71709	10649.0535	194125370.0	26551.5796
124	291.602086	0	-1857.89674	-663.867107	-1758.43019	-1684.36998	-1763.87675	336.813932	4577.57182	9639.30086
126	298.836507	0	-1986.84809	197.871057	185651.605	464839.932	-1892.82809	131042.749	542.581217	342.083688
128	301.206585	0	-1943.9601	4963.64966	15282.878	8281.3961	-1849.9401	53558.0781	396534.654	6925.75363
130	297.166507	0	-1855.72655	-1855.72655	137039.971	4161.71263	4804547.7	352063.646	166627.434	63095.7558
132	297.304158	0	-1995.09468	39666.4466	4862.16741	4081.45094	-1901.07469	33782.2779	3093768.33	12843.8562
134	298.454013	0	-1907.30549	1504.8043	-1717.24681	-1277.734	700102.868	-2151.71549	19795.749	-281.962642
136	302.413394	0	-1981.94998	14789.0467	52376.2788	321849.907	-1887.92998	-907.197429	28267.4954	2631.60555
138	296.368934	0	-1975.94923	14433.7588	-696.2514	9083.17107	19853.142	-2220.35924	8872254.57	1669.19559
140	295.367165	0	-2026.4248	6592820.17	-1278.94353	-1725.20286	-1932.40481	2626.12511	1051795.75	23457.0475
142	302.393961	0	-1821.1706	-1319.85522	-1914.4406	-1607.17949	195862555.0	2017.12976	3152070.92	-1531.99571
144	298.985921	0	-1926.52	14236.8666	-746.856205	-1109.88136	21108.0122	-2170.93	359873.709	333594.744
146	299.86921	0	-1998.27326	7972.14031	-2041.71506	-1872.07876	-1904.25327	4411299.54	-256.084104	-909.587502
148	299.239657	0	-1826.10591	13470830.8	179738.68	19239.3107	-1732.08591	105749.067	-877.018908	524458.634
150	298.926875	0	-1861.50177	73900.334	-1868.16051	-1062.15081	-1767.48177	-1842.16648	415115.529	6615.03831
152	300.725388	0	-1935.03038	-1440.31414	-963.556276	-1947.55039	-1401.12295	-1869.58975	1373195.02	2481.33838
154	292.110867	0	-1852.8725	5226.86383	-1578.23037	-1865.3925	152804.649	-1301.23173	95988.4236	-206.58329
156	299.397117	0	-1870.94762	-1721.1447	5685.58894	-1883.46762	21.1439326	-1700.4517	33386.8288	-1453.34454
158	297.314146	0	-1954.75912	-1645.76892	-1120.29698	-1737.63729	1151.04892	1524.43748	-1944.71912	-1510.87802
160	296.917493	0	-2046.87173	1314.22262	7064.56836	-1662.74539	-1952.85173	18220.0074	890899.464	22960.9685
162	295.32294	0	-1981.14307	2006.42016	-2074.41307	-1857.42026	-804.732683	-1323.49413	6678.20937	-1182.16865
164	300.033063	0	-1941.00368	67668.1069	-1591.94971	7374.43391	-1846.98369	5310756.66	2288548.73	40886.9815
166	297.484235	0	-1782.08467	176976.93	76831.893	-1794.60467	384.451839	-1740.94004	87912.4332	35955.1222
168	294.385808	0	-1914.78585	1095.8736	-1541.39396	-1927.30585	474340475000.0	5948.64187	136266.508	39933.3683
170	299.196381	0	-1918.28547	2376560.54	653072.25	-940.220341	-1824.26547	92456.6191	3295048.93	189578.639
172	295.715748	0	-1896.39158	16526.4609	479.849589	-1224.0731	-1802.37158	22545.0258	5623695.84	47162.1662
174	297.211192	0	-1829.66455	-1829.66455	1020.72754	2850.16349	23770.7114	26265.4252	24428.6955	-657.940239
176	297.353068	0	-1906.04352	183507.569	391707.404	-508.960389	-1812.02352	-1201.56097	177475.727	32193.3112
178	298.655612	0	-1924.47398	22044.2387	10094.8932	19681.8439	-1830.45398	-993.911428	15164.277	106215.987
180	298.087643	0	-1935.66017	-937.949779	-1354.43722	-1948.18017	4218.32609	35924.2222	102969.459	7655.79437
182	292.566996	0	-1856.73095	-1856.73095	5159.52551	3204807.36	4303620.02	297037.43	1423788000.0	3366.81017
184	297.835724	0	-1839.4911	2699.35844	-992.799695	-1852.0111	1332.83753	-566.565065	-580.240794	2949.27972
186	298.890613	0	-1915.85399	-1701.51403	12062.3166	-451.633273	-1821.834	-1948.35206	8277.68473	-1220.00839
188	296.293961	0	-1914.20536	6777823310.0	4507896.85	-1926.72536	40766.1436	128100.908	635666504.0	23614.8695
190	302.516784	0	-1902.51373	3642.63052	-369.019933	-1544.13483	-1808.49373	-1033.9803	7080210550.0	5254.96531
192	296.421477	0	-1931.22824	1064.695	-222.289889	7040.1502	-1837.20824	3944.78162	2873140.5	145520.816
194	301.348003	0	-1915.70909	-1915.70909	-1692.02726	-1641.42622	-123.37116	11341.4572	-315.773742	-1569.99784
196	299.83682	0	-1893.64847	-1893.64847	111548.653	622.667645	4164932.17	1935.47763	332.655835	-977.077049
198	290.916943	0	-1868.77932	4940.71784	-645.136117	-1881.29932	24087.6891	17581.7029	4804.7471	27548.0621
200	297.988463	0	-1940.96895	91933.6334	-1073.62204	56658.5589	95853831.9	290337.307	228784.033	-1804.76895
202	304.804298	0	-1935.74505	192.360051	750.463238	-1372.41968	159264.344	-942.768247	1193573720.0	-1799.54505
204	296.928918	0	-1969.568	164886.472	-208.566652	-1239.74599	570972.515	-869.765294	30291809.4	-1833.36801
206	298.149743	0	-1855.43026	-1402.38084	-1633.61629	-1867.95026	339691.469	6569.61205	2271.17837	6374.65837
208	297.635642	0	-1927.27183	-1710.21305	15164.9649	-1939.79183	16456.9466	-864.780466	102218.6	184679.346
210	301.012016	0	-1913.8637	1371.61077	26394.1243	25.7576166	34054.849	46884.0196	47350.8735	-1777.6637
212	301.892941	0	-1897.9194	926.556695	492.155961	2.35498482	-1803.8994	74229.1367	218210.116	12488.9689
214	302.39125	0	-1922.93399	-937.806015	357234.779	-1502.99925	-1828.914	-1112.93403	15155.9969	978.768116
216	301.565735	0	-1957.21019	3044651250.0	715.567927	-726.248165	-1863.1902	373004.945	1776131.96	50643.5334
218	303.312352	0	-1955.61746	97433.7015	374.077302	-1718.17284	4131.23428	656.745503	-1945.57746	3298819.61
220	292.294277	0	-1942.9026	7683.00911	61451.0823	-1507.59609	7832.13279	-1497.59202	37328.4425	-1806.7026
222	300.247621	0	-1960.56379	-1052.62003	-1929.83657	-1973.08379	18306.7639	767.299187	14325.064	-590.602162
224	297.388116	0	-1919.59199	334991.413	3096.18088	-1932.112	19900513.8	1548714.97	758906706.0	42900.277
226	298.504032	0	-1956.82787	-1829.09887	-1815.70056	-1065.66982	-1862.80787	623.799029	317742.773	-1665.28185
228	297.780234	0	-1965.06742	2620167.69	827895.48	-1421.46896	-1871.04742	6995.95582	72479.6077	96258.4255
230	297.080085	0	-1971.10535	-438.340302	-300.860662	52122.2738	5149.40444	38156975.1	161880.158	-1834.90536
232	298.811522	0	-1892.47855	-1645.01155	-1848.70663	7052.62283	-1798.45856	4295.60914	6580.69238	-1036.5262
234	300.007963	0	-1952.97977	-288.369176	2507.14219	12568.0893	-1858.95977	-1700.40947	10945.5144	624.328209
236	298.945121	0	-1934.14263	7015.77966	31317.9577	5737.32179	59278.2972	107044.914	1308667180.0	-1797.94263
238	294.651323	0	-1948.34171	-1948.34171	-266.109631	-510.5353	668109.353	1242.06642	257693.042	24662.8102
240	297.593978	0	-1977.16612	423835.359	70165.7261	-1542.85352	-1883.14612	4807.94742	1937.49069	387002.379
242	300.799943	0	-1931.42313	-1281.23209	-2024.69313	-1862.99632	380871.362	323071.774	75126.7017	-1318.43146
244	295.683767	0	-1895.97917	10419.0274	175078.617	18854.166	-1801.95917	295126.602	601893.312	158103.496
246	297.558423	0	-1869.15776	21068698.5	-1962.42776	17951.867	2824.80123	98868.1686	21431283.9	14439.5018
248	297.361182	0	-1964.82112	-1135.15648	1721.56456	2479.11587	7169.6869	-1003.03081	-1954.78112	110001.525
250	297.772328	0	-1956.35635	608386.059	-518.042791	-1341.39473	-1320.24201	-1567.4876	-1946.31635	4652776.17
252	295.2158	0	-1982.7436	28646.2855	14922.716	-1136.68179	-1888.7236	377407.475	7764.13306	9468.07909
254	300.100521	0	-1989.82848	138307.276	8158.26074	162.384988	1763.62098	-1880.64616	-1979.78848	5941012.36
256	295.154037	0	-1935.41691	-1935.41691	-696.675583	-1141.35737	91093.5538	-1010.7542	209238071000000.0	7045.92318
258	296.330378	0	-1914.7743	-1914.7743	-1701.95112	-1357.36667	853.763254	-1750.30095	1925332.72	6614.44385
260	301.661494	0	-1939.91924	5243.92248	8352.45656	-1514.60012	-1845.89924	-520.760293	166123271000.0	3313.24342
262	303.749233	0	-1932.87821	52635.5184	-1314.20339	-1834.92697	-467.248247	-2177.28822	8866103.45	-234.739887
264	294.433781	0	-1945.23637	8512619.53	-1449.54028	-1550.9641	3955666870.0	1648.11887	7080.77441	-1809.03637
266	293.825124	0	-2026.92279	7894.51265	27083.633	9334.78929	3265.35888	-2271.3328	1917429.2	25523.4447
268	298.845991	0	-1990.22618	-332.557298	650503.171	-974.091316	1544.91689	-2234.63618	6588402.31	442434.264
270	293.79273	0	-2060.04351	2452.73485	20567.9109	16649.3209	45636.5004	-2304.45352	127281544.0	15405300.9
272	301.119888	0	-1870.1303	-740.847994	-1963.4003	-662.931527	-424.684883	-548.497451	1614.14041	451.327579
274	296.736372	0	-1897.22979	4513.37774	-1561.07045	-1657.85484	-1803.20979	5591193.6	154795060.0	147730.807
276	297.559933	0	-1963.06239	230207.211	72697.8038	-802.815969	192407.265	-2207.4724	7947671.33	619269.011
278	297.602754	0	-1863.47431	-1863.47431	-1822.39553	-1343.6735	-1192.16749	-156.75545	70957.9989	-992.141689
280	299.634252	0	-1946.28477	1947.72302	-2039.55477	-987.273527	4982973.9	68739.7242	5880587880.0	119783.997
282	296.907917	0	-1877.95973	11715.4057	-1971.22973	-1315.9791	15167.0757	7848.51166	2642.6647	108188.358
284	297.549563	0	-1984.14682	23849.7929	4619.37149	315.521037	1538.97333	-2228.55682	55360319.5	1242.18322
286	298.421852	0	-1960.97825	9910.00448	-1103.97379	3539.56689	681028.973	-2205.38825	21143.3107	1579.23902
288	297.322514	0	-1932.23453	1840.76447	7683.73343	13531.0826	17273170.6	-2176.64453	15307996.6	15845.2883
290	303.056853	0	-1993.46861	9918.74049	40563.3665	842.600048	589797139.0	-2237.87861	1694.52654	422171.458
292	301.592669	0	-1940.67287	-1802.48229	-1833.73999	-1786.53539	408.835405	-1406.20372	-1930.63288	5579.9208
294	299.539004	0	-1964.64743	13283.3371	-234.740849	-1630.01385	108060.166	-2209.05744	2279200.03	155793.278
296	299.754127	0	-1907.95804	-1907.95804	-1862.49675	-1845.69256	-1165.99791	-1656.46285	-1191.47031	-1402.59835
298	296.757974	0	-1940.80523	-996.900163	367.844033	-1817.58858	5144.63205	11594.0706	-1930.76523	-703.945128
300	297.102896	0	-1933.27432	51415.4923	60106.0735	-1624.8344	-1839.25432	2323.07931	7497.31171	1347918.52
302	295.776442	0	-1890.65009	19306.6598	-736.082466	6727.40088	-1796.6301	6416.53213	751102.996	2287.92801
304	296.697084	0	-1915.69752	88855.8877	2257.51318	866.730616	-1821.67753	6476.11668	871478.292	155176.031
306	299.662973	0	-1969.13771	-1020.54834	-158.831402	-1109.04432	-1875.11771	-1316.86757	2101335700.0	-168.467999
308	299.098618	0	-1915.54068	666436.419	28281.3908	-1928.06068	13451.8298	5373.57926	24763.2787	6344.75492
310	298.200848	0	-1912.10435	9598.68569	-1318.36295	72083.392	-1818.08436	690724413.0	2288280.25	6297.99076
312	296.569087	0	-1964.82785	-554.815109	84.1885182	-1977.34785	39467.5483	80704.2793	490860.435	13594.6273
314	294.019851	0	-1912.80651	-482.662608	-1891.42693	8562.40788	-1818.78651	-2026.30681	9742.10084	-883.195673
316	297.506577	0	-1928.23959	-132.085148	-1087.89563	-1940.75959	47241.1569	-917.290777	-891.369336	-982.807426
318	298.288253	0	-2014.24247	361006.431	5985028.94	6713.71675	-1920.22247	968.195159	1257732.29	1799267.62
320	298.189139	0	-1921.6488	5266.39972	-2014.9188	57312.2882	606740510.0	663340.839	7260591.91	3224170.16
322	302.925952	0	-1893.16718	13720.3212	5636.27235	-1905.68718	35350.4637	450.780413	665179.709	2477.53275
324	293.740628	0	-1885.4394	-1339.90414	-1835.44212	-1555.572	-1791.41941	-1364.69183	71514.4951	7291.33689
326	297.66596	0	-1857.88554	-694.411596	-1732.39926	-1870.40554	-1089.76732	-1276.67281	15283.8048	-1185.34665
328	297.054608	0	-1932.80932	-29.9044306	-1783.09177	-1945.32932	29993.2468	-926.069747	65255.1097	-1139.54564
330	297.524506	0	-1931.11406	68562.8637	330.165793	-1417.82068	-1837.09407	38.0134286	3932283.16	7992.58041
332	292.203627	0	-1898.24152	-1675.4394	-1739.99395	-1910.76152	13485.9543	-1528.25941	-950.820656	-996.761733
334	300.366878	0	-1894.64626	337671.931	-1612.63573	-1907.16626	8442.25966	72.9064702	-81.2995523	7041573.3
336	300.277189	0	-1980.47876	318740.857	-1873.88922	-1992.99876	316.590844	60057.7937	14923.422	171078.245
338	298.087534	0	-1963.43974	3285322.06	826811.144	-1975.95974	1181050.9	1766.19486	1546.01924	-221.81359
340	294.621156	0	-1885.30146	-1885.30146	3501.55241	-534.034367	117792.075	1042.73126	1920.52081	572.160255
342	301.650349	0	-1935.97256	23077.3751	-568.813487	-1948.49256	2176.01975	-1392.10776	257.99493	-1492.98464
344	294.019832	0	-1972.9473	190135756000000.0	12900.7817	9604.06868	-1878.9273	3272.16547	2456469.34	175375503000.0
346	296.03772	0	-1886.44692	1278.78484	-1185.20031	7163.87506	-1792.42692	-1263.45866	82489180.7	11901.6927
348	298.226427	0	-1935.29773	12422.3756	111.555077	-1711.43482	-1841.27773	-1004.01213	3092738700000.0	7281.98396
350	298.789945	0	-1867.34512	35508.0495	-1147.12177	-1879.86512	-1238.16598	4799.54187	-1193.17966	-529.391
352	300.113491	0	-1921.53276	454.55463	-1044.08052	-1184.85506	-1827.51276	-1634.9468	29761.6513	18618.4768
354	292.612912	0	-1815.93822	1621.70016	-1118.24944	-1828.45822	372633.603	4366115.38	923066.882	14229.3434
356	302.163614	0	-1856.50502	-1.38389112	3963.60054	-1869.02502	17878.5744	12237.0189	1407431.13	17436.3319
358	300.752891	0	-1948.22545	-1095.31841	-1510.2582	-1960.74545	377.326386	-929.138583	-1286.29862	-1310.71617
360	298.30071	0	-1980.23586	602188.128	37217.8752	-1992.75586	13776859.5	45756.0019	1255498.26	4990.6444
362	302.14701	0	-1926.49496	3466.72792	-2019.76496	-717.965804	-211.497183	1402.09038	204359969.0	816.849016
364	301.563026	0	-2007.04441	-1372.621	-2100.31441	-1757.01773	1983.56098	5042.49243	398925.785	26270.5634
366	294.978418	0	-1923.92894	-487.64908	9240.75715	-1936.44894	-131.646803	4689.1886	-1120.2639	-1034.80599
368	295.004598	0	-1926.79026	4216.25247	362.374092	40553.9076	-1832.77026	7018.20851	38158.4309	8090939.28
370	295.169502	0	-1924.75185	-846.995203	8640.08341	-1937.27185	12196.2797	16446.5779	100389748.0	382.826601
372	296.622027	0	-1913.21891	4707491.9	-747.368106	-1925.73891	797339.322	4116.35833	243584327000.0	50107976200.0
374	293.820074	0	-1920.40109	-850.824625	5538.42108	-1932.92109	94023.5097	311998.121	33653.8105	120.884563
376	293.333826	0	-1977.24995	1674829.35	131003.83	8055.21439	-1883.22996	1141706.04	7741.89754	534554.623
378	302.681243	0	-1932.83298	49.1645267	-1410.71809	-101.628087	33851.5531	-2177.24298	787370406.0	13131.3735
380	299.846759	0	-1890.81904	-918.941845	3200.71557	-915.121389	101183.88	-2135.22905	27159319100.0	-736.704367
382	294.774448	0	-1906.45313	-370.314182	-1999.72313	689.294148	2432.03079	-1737.52116	17159106.7	3669.1111
384	297.751852	0	-1929.80304	5777.74399	-2023.07304	94.1325194	4431.67583	16815.2541	-433.573084	364167.136
386	296.466767	0	-1967.76292	-1454.03356	-2061.03292	14647902000.0	2515.79629	4479.34004	266147440.0	31958506.0
388	302.706515	0	-1922.72926	-1922.72926	-1140.42158	-1346.98984	33416.0493	-1006.14752	2102.69235	-637.89537
390	296.945718	0	-1931.82514	-353.560257	7373.61699	186.401858	-1837.80515	42364.6766	243641.964	5816.50785
392	299.852643	0	-1943.48959	3989.27566	2670.55412	-467.407118	-1849.4696	29204.6686	53030980.2	6498904.35
394	302.944215	0	-1961.40564	4122.50378	3616.29183	-1796.76051	65475944.9	-2205.81564	631534.737	3910.0789
396	298.484101	0	-1882.54985	2030866.18	326656.862	4461.61196	197000.519	-2126.95985	80475968.2	124656.139
398	297.294348	0	-1949.79471	-1949.79471	-988.85537	-1456.30102	-487.499568	214.862044	93696.0575	-1026.11118
400	293.661074	0	-1950.64504	9054.39447	23852.1466	-1963.16504	17053870.1	9988.40836	137634365.0	1582.68055
402	295.132224	0	-1846.74399	4406194.88	4303.06045	40816.0892	15921911.1	-2091.15399	-1605.31306	80695374.2
404	298.738987	0	-2040.90142	-857.850016	39145.3066	429308.052	-1946.88142	103908.203	49572094.6	24893.0624
406	296.81549	0	-2035.81676	2253.83044	-1876.93217	-1133.12031	-1941.79677	2094.6062	7496.34456	23783.4436
408	295.464584	0	-1970.48733	4543.52766	344046.816	2598643.53	-1876.46734	5798563.93	76878.2915	8121720.53
410	297.65207	0	-2007.92554	4163.98949	-1913.36633	-1807.66421	-1913.90555	-1206.94405	31300.7274	-449.343017
412	295.521457	0	-1938.40936	-251.124229	-1146.55429	1840.73774	81288372.1	-851.18385	54231107.1	-1802.20936
414	295.398361	0	-1953.04352	-1501.73989	-197.217166	13281.6269	-1859.02353	276262126.0	11129370.5	235178978.0
416	299.377595	0	-1951.90759	-437.220317	1690077.44	-148.094394	-1857.88759	42904.1301	387428.166	66234.0748
418	300.288917	0	-1966.34683	281881.435	64.0044577	-1606.91292	-1872.32683	-831.958453	128014547.0	865.673246
420	293.187693	0	-2013.56509	86193.9295	-948.507784	-808.91054	-1919.5451	-1777.375	-1641.36287	-1657.36822
422	291.458933	0	-1962.05997	302545.668	-1838.73845	-1516.68697	-1868.03997	-1608.63806	921654.055	-1095.61821
424	296.15259	0	-2068.73606	19113.9156	-260.642784	-971.494012	-1974.71606	343070.616	1613949.52	205914.274
426	302.642864	0	-1905.84364	157710.586	-1632.55048	3033.88654	3473.27739	-2150.25364	3931059.71	138.189708
428	297.352349	0	-1971.45919	-1704.79661	2640.96765	-1983.97919	47599.6042	-532.944234	466.908314	-115.56475
430	295.071435	0	-2023.64847	275720.315	17903.2426	10634.5187	-1929.62848	233845.835	49784834.5	525263602.0
432	291.41687	0	-1919.29713	176.247929	7534.28031	-1254.88233	-1825.27713	8158.84542	49917.1435	942988.706
434	303.02194	0	-1925.8442	2990795.58	8753.31515	34026.8292	-1831.8242	2047.09306	4156412.76	18739993.2
436	302.741187	0	-1940.09086	476046.093	83945.9305	1953.32848	-1846.07086	3050063.23	217612.47	17969.6948
438	296.699616	0	-1983.07957	24690.5292	13330.2098	-1673.17487	-1889.05957	-1948.10713	-1683.26237	-1354.39461
440	298.826523	0	-2046.72409	10593.4792	-1627.83148	6144.8919	-1952.7041	7800.3782	614466.839	6308.87211
442	298.4589	0	-1977.12752	-1137.55212	-1585.13491	-1696.48223	-1883.10752	-932.574484	9978.03356	153.732855
444	298.145095	0	-1943.83491	3007825.5	-1729.14253	-1823.47164	242237375.0	-2188.24491	5209098140.0	171334.255
446	297.668083	0	-1942.77801	399694195000.0	73828653800.0	634547.282	52935.4644	-2187.18801	296994.368	50838898.9
448	297.603433	0	-1931.89598	2251.9572	82046.2104	-483.909478	4126.99416	-2176.30598	767318737.0	14490.4477
450	296.529001	0	-1941.66548	183592.859	38447.4563	7301.79452	1239419.96	-2186.07548	19722.2733	7940.87274
452	298.374844	0	-1887.87522	411826.172	386801.078	12943.4035	21675.3096	-2132.28522	841340714.0	16318.2273
454	298.200021	0	-1988.90683	-1496.09961	6808.65972	-1509.40376	18716.2704	-2233.31683	435587.204	2579.2831
456	304.463399	0	-1907.9608	-1507.95793	-1517.38013	-1644.89036	30360954400.0	-2152.3708	-844.004493	1658.99319
458	297.077063	0	-1946.87043	15341.3322	227083.165	-1726.27595	-1852.85043	-1359.14963	-1685.45494	-1096.96318
460	297.44439	0	-1957.71744	21215.7121	12241.1009	-1694.00808	-1863.69744	202831.75	45005.1882	8933.49227
462	294.523678	0	-1937.98069	-1664.11031	174477198.0	3626.4039	7819915.32	-2182.39069	855770.459	184319.352
464	298.994873	0	-1994.37983	38212.8731	4284.10985	4055.0998	2780.08157	-2238.78984	44736.1161	4256.17541
466	295.795452	0	-1912.37793	-262.508169	-500.28647	-648.867879	2020.72884	-1637.08168	-1902.33793	55.7653723
