time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	297.984938	0	-747.561298	5568.52812	17644.4828	654329.258	-553.151294	4704863.55	-268.795812	7109049.96	82200.2395	3432.4238	32919.6539	1322767.17	37634.7727	16236377.5
2	297.97227	0	-764.385402	2557.54014	11364.1034	-620.285396	16071.2851	-240.497012	15.6409534	76452.6521	-293.834577	270424.877	151.835801	-471.660024	19632.0727	475396.743
4	298.447318	0	-720.717114	41804415.0	3257.70569	-576.617108	62293052.7	9976191.53	1260.6487	438.317451	1686.37059	119765148.0	3707.6041	2651761.58	2942.87777	233999.42
6	300.584935	0	-785.402648	36873.0655	700.692759	66426.7373	-590.992644	3210394.35	4924.1449	5973067.29	1352.85323	1498036.56	81915.0283	35991.2615	21953.1562	57832429.3
8	300.476684	0	-679.789232	474.129977	2289.12793	1075.71979	-485.379228	48199.0027	-364.19879	24000.3995	-528.644025	1422.1146	94516.7132	-386.697543	74400.6051	2564.26913
10	300.25562	0	-693.868453	6350.67034	10386.6688	315265.867	1107186.94	87063.427	-474.778457	6819433.72	-512.66307	3040229.96	10865.4689	198086346000000.0	40838997.6	14073676.3
12	295.433242	0	-730.370523	5292.83884	-459.107795	2092886590.0	-535.96052	179318.631	5336.38818	50993.0076	-254.098919	1449015.38	5666.62281	776.451697	667504.233	1864030.6
14	298.060167	0	-749.485546	3996858.0	1081.35948	229926168.0	-555.075542	38229339.3	91396.8398	6463271.53	1051.24429	6561.29431	504.577893	2424.54046	58355374.8	81420951.7
16	297.583103	0	-691.198444	375468.234	42241.8567	26157462.3	-496.78844	2702039.2	2957121.44	236915.981	2424.78531	6920.19569	2668418.79	279913601.0	564614.819	717816.554
18	299.26738	0	-708.736075	-229.54819	9211.47335	597.706153	66942.0981	-721.26351	-430.671798	-469.418119	-644.486075	2034.6144	-110.545133	-565.322943	-304.158696	22454.6162
20	294.480789	0	-759.168874	115661.241	3536.77737	4509160.34	-564.75887	19091.289	-197.928587	12402.9721	2440.01468	-221.486426	2195.13226	491.527886	51938.469	6527103.81
