time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	299.694682	0	-644.548697	209.762017	4888.55411	56.0091027	16013.3371	826.047608	14228.8229	198.154136	-580.298697	19424.9585	3505.72009	-522.837116	88468.9554	109913408.0
2	293.072811	0	-716.773668	9765.4059	113.837385	40972.9972	-522.363665	12840.0878	-204.654067	567989.042	841.386458	3104410490.0	12524.0576	269.968473	27893.8646	127.811963
4	298.347285	0	-688.968084	12293.8683	2875744760000.0	2451558.49	65840.0202	5074439.65	1389.65256	25924766.1	19173.4195	942098602.0	-582.988081	17336.4831	1115909.32	2847232.92
6	295.375921	0	-698.86541	184.517651	491175.176	35830.507	10288.4785	164368207.0	-324.844844	1369.73875	-634.61541	4925.79539	-503.109351	-338.725999	965605.701	238717396.0
8	298.840948	0	-705.642244	28.5277176	31146.3206	852914.777	20659.6586	858.269743	-419.711222	18857.5606	-455.719019	41403.8305	-599.662241	-385.160434	440218.314	3704.68156
10	297.03684	0	-736.861084	-598.552327	8041.66078	-339.997772	-542.45108	38.2708179	13.4537102	23148.6029	-560.39708	46080.5954	624.912258	27.1893128	90046.9085	1428519.9
12	299.108261	0	-657.994248	781.700268	-331.173692	16427.9134	-463.584244	5827.64482	453.719065	639281.114	-459.138773	5644.72297	452.457834	2877.67095	27502.5502	7035.57123
14	301.779075	0	-749.031439	2180.82244	-548.812652	177249.646	-554.621435	4987880.59	-361.886238	18714.7532	-511.072887	15632.2489	1693.04167	1058.89336	887442.759	2325.09602
16	294.22249	0	-659.185797	-284.990501	13914.5305	-299.658629	2540.31638	762.412004	-241.587695	7533.49319	-557.341431	-740.525792	-395.719607	-483.370841	-178.422307	46277.5194
18	300.053009	0	-710.59781	740.475943	955.362169	4614165.15	97052.8204	81601.141	-435.033391	3453.30162	-646.34781	21468.023	-199.373472	-377.518312	329601736.0	2417.59335
20	298.042018	0	-723.303304	-548.062623	-399.812428	42185.9472	-528.8933	4934.33259	-222.061904	394099.673	-528.155742	656.985301	6946.98938	11454.844	44578.5579	574741.328
22	300.568811	0	-721.911931	-590.131017	1536.83028	578.376345	-527.501927	4523423370.0	607.653444	30801.5827	1488.52035	26212.7724	-92.2023973	830.731017	3317.4838	1396.86918
24	301.352217	0	-741.304578	42604.1185	14886.7398	4374.11511	214343792.0	-422.337131	109012.718	201583.798	353.737778	7202.86543	769.743274	-705.924577	14841.4088	212.236435
26	303.953255	0	-738.696416	1294.75727	9209.16354	-594.59641	4731455.45	2410.7501	-316.454074	321.328131	-531.274056	3918.20474	-479.469525	265.118864	36446487.0	938.273084
28	295.565779	0	-767.477991	-663.486946	25617.0365	-623.377985	1774414.24	-745.777677	698.306066	3524.72727	-549.11948	4140608.91	24034.5314	-402.279451	-528.783719	885.042897
30	297.713562	0	-642.825599	-294.947086	2632.08577	597.606696	27920.6007	4149.81431	-353.699966	-593.992752	-578.575599	1423.10855	-428.202602	-534.565023	8545.42044	-151.982048
32	293.467884	0	-738.71041	108.953954	-538.592242	19748.8251	6756.35526	1813.09536	-330.919602	548.692293	-395.691777	-820.050407	807.484619	-534.984511	62895.1529	1038.29513
34	300.996602	0	-701.856005	-214.813287	12346.3105	617324232.0	6885.38783	12777.3975	-240.828671	337.778879	26822.0121	-783.196001	-192.422992	-224.26242	5097382.74	2494.67724
