time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	294.661046	0	-86.820107	3040291.41	1136577.88	1375718.85	-136.41754	93954.0767	38666.124	-97.5929794	-24.5689279	-105.565345	-45.5501462	-62.2905567	7682.6253	-559.952122
2	292.664076	0	-130.442922	2645.55412	16777.5742	2717.14916	-142.659727	863.147368	-207.632925	-98.8621939	-14.365399	-120.764455	-101.961441	-88.219322	21573.1773	-544.289994
4	294.506756	0	-134.804267	2149618.88	-190.854265	691.76964	-120.827595	627.690414	172.230485	114.841855	2784.46554	-122.698404	-104.961583	16.4368553	-201.083292	-615.355048
6	297.097721	0	-140.01359	22542751.4	341964422.0	3441342070.0	101.400272	46478.9458	1121307.51	389.757493	-39.3236336	364.059908	-179.293589	324.183084	94159.9494	-611.544519
8	296.698548	0	-116.31875	625761.373	1114.17261	132558103.0	-90.482151	14844.5767	150976.265	-127.098109	-47.3237752	466.419543	42.2350998	4.03985608	5620.83072	-627.56599
10	299.056977	0	-175.776254	478036.416	34070.8815	3056233350000.0	-16.3316201	-214.976254	2292.56898	303.940735	-53.4857484	-157.335312	-167.891684	9825.51184	-245.168257	-637.265623
12	293.828876	0	-158.69565	361136.952	-214.745649	1090.59842	-70.7986721	-152.295605	-172.230398	-123.5851	-59.7651527	-130.633695	-102.957714	-133.719961	-204.082758	-639.675014
14	300.295543	0	-136.367171	193152.658	17377.2564	3047.62166	-139.394636	-175.567171	3218935.38	419.187172	-26.0250691	-84.4225785	-66.8296378	-71.7775734	375.750247	-572.64344
16	295.928367	0	-79.7614535	15307.2207	17244.3099	24560238.0	-131.743975	13752.531	5189.61259	-90.5242168	10.9461116	-99.017505	-3.87644315	-79.1075501	20271.9515	-581.049981
18	300.051755	0	-116.406724	14087.1484	29896.6853	75243.3327	245.898636	-155.606725	4882.56195	-26.5522892	5.65347897	38.1520833	308.820006	-66.8393649	1295635.41	-189.654504
20	297.375105	0	-142.559883	592111.639	53936.0777	169328.389	-154.960526	372816.89	12329.4974	-106.064705	-30.4668145	-146.513725	-141.293518	-169.81988	5747010.43	-591.217091
22	295.002041	0	-145.885163	99314.4674	7653.02074	186083.042	1419.06073	-185.085164	72510.6065	4068.42398	-48.0088096	-57.8727192	31.5212086	-57.7332549	222.05973	-580.607356
24	300.923756	0	-118.999469	7900.5264	95856.8484	5982915260.0	-109.180428	60239.4442	1756.44889	-35.4205574	-27.4383919	-15.7425037	-68.3193438	-146.259339	500.674359	-626.310226
26	295.014876	0	-103.138729	24245.1813	690571.896	25633.6528	-150.503494	-51.3123891	-120.918479	-113.916262	-22.0937435	-76.8607316	-96.457512	-48.1494514	773.689307	-603.437522
28	303.559876	0	-111.105371	27687.1597	608.477088	557.998189	-97.8625231	400.623492	-188.295053	-99.1895126	-15.136349	-122.663206	-95.0621593	275.771936	50276978.3	-372.11486
30	298.206155	0	-95.749684	20068963600.0	34492.9598	253285.345	-110.19938	549844.348	11710.0987	320.945003	34.3378409	151.354857	-135.029683	17.037608	379.948816	-559.583492
32	295.825983	0	-150.362053	3623.95494	5203724.28	357455055000.0	-164.44029	42.6953619	-227.552046	-130.012195	-47.6843708	-150.272432	-112.720305	-130.160843	17674.8376	-607.975037
34	299.348451	0	-80.2654833	325570869.0	26210888.8	103943151.0	59.5699741	31639.7593	436644.474	-91.0454763	394.371539	434.092641	-81.4333167	-75.5619002	1281.95502	-544.159509
36	295.328695	0	-61.239223	3241.22317	2939105.91	1074207.77	-22.2002423	187448.405	42403220.8	-35.4988796	13.2950272	-98.9844671	-94.5575703	8.39401878	18731.4739	-569.49257
38	298.834581	0	-170.784391	84807.4488	696198.359	1062819.92	759.371362	-209.984392	10916.0297	-114.375822	-53.6140252	494.61459	-155.722891	-51.6887311	4972.26878	-635.383078
40	300.148513	0	-171.723025	1535.04007	19060.68	20159974.3	-158.462646	-210.923025	9407.17742	-121.602578	-66.9354611	-160.9686	-152.237177	-139.094398	-221.243026	-592.812782
42	296.186457	0	-233.581707	-233.581706	-186.833077	-53.2452285	-253.026037	71.4305011	622298.956	-168.337468	-130.710797	-234.831532	-222.915494	-200.786079	-4.38582088	-689.31301
44	298.870975	0	-104.837537	1442.6787	271121.556	27101343600000.0	-128.423848	171.940527	-182.027536	8448.72085	2.11509985	-108.806486	-96.6173684	-80.7552591	1531.76591	-371.241386
46	297.977811	0	-155.365074	805.833943	152.263148	2244.37078	-89.9722957	-194.565075	71.8094258	-111.800495	-21.6755471	-135.869438	-121.047222	542.593838	-86.8699686	-611.399261
48	293.472545	0	-135.147699	97131.6708	135443105.0	120300.17	-158.175208	20648.5897	14734.5128	398.062947	-14.8395486	-131.866695	-115.812557	-162.407699	7796501570.0	-400.040228
50	294.158578	0	-127.234797	-127.233769	31.2006694	23937.1309	-168.474621	211.214484	1099378.16	-118.146413	-24.2648247	10093.1586	-122.211135	-114.591183	261.041822	-590.567318
52	296.350144	0	-192.610091	-192.610091	-67.0545072	163239.607	-188.001134	1114.99858	694571424.0	-163.649221	11.4750582	-64.0361242	-165.657107	941.46538	-113.430841	-652.26423
54	296.848144	0	-113.902933	18098.541	21969.9076	127812818.0	-152.61226	-32.7485826	-191.092854	-84.4796946	-26.767617	81.4004258	-121.474809	-72.2623358	56.4638936	-579.077946
56	296.799413	0	-129.506505	-129.506392	124850.665	149350.06	-131.857798	24963299.0	234.593071	-115.420443	-31.9589164	-133.289394	-89.4855453	-62.3357566	-191.510818	-624.085309
58	302.596852	0	-139.818012	63440.7845	8755.92229	27336.6803	-139.48858	1224.7847	24121.3744	-126.380695	-45.5598746	-147.229755	-149.453481	-34.5281541	122.287315	-671.547824
60	300.789743	0	-141.780238	220599.31	213689.021	7955.13445	-38.1560031	19854497.3	-218.970236	-119.745271	-43.8256657	1676.62287	-130.771094	187.083714	219.279142	-600.767351
62	293.868841	0	-111.521302	27847.1976	453562.025	1647483440000.0	-141.450816	217155.261	1626794750.0	-59.4266507	-9.45359895	-131.186218	-150.799762	-105.010047	4609.10131	2174.86552
64	295.061704	0	-164.936244	33248.9067	16111039.6	795873.451	-97.2624709	3266.2413	1218987.19	382.795409	-36.8574214	2109.75906	-126.003324	164.168262	8439.44745	-696.666224
66	293.029395	0	-84.4404546	31770.6734	83878.6481	119853.212	-143.809498	53209.0727	4338.4892	-88.2552426	-24.6967519	-121.894638	-110.677711	225.343846	597.634637	-501.073197
68	302.236995	0	-121.730964	12875.5436	261233.021	13274.7804	-117.643069	471.175865	28256.2292	13153.6751	52.9656421	15.7986769	-61.3792841	-23.343686	5222.71089	-653.460945
70	300.278866	0	-121.16352	133.982263	-21.838266	1865.85561	-130.374707	-160.36352	-26.4533417	-77.2772502	5.06137052	-96.373786	-110.605816	-100.763408	-16.5689341	-573.544051
72	296.138193	0	-89.0121445	791.886044	63050.168	115781.399	-67.7930809	303.489379	-166.202147	495.215154	10.1516245	7.0307914	-82.1015762	11.6000797	376.956627	-541.633813
74	300.098169	0	-141.479919	5867.76881	31135.0451	35094.6881	-112.238242	12374.7982	-218.669921	394.103985	-36.1224314	-128.613295	-123.921916	-118.715398	513.283821	-605.525138
76	296.691751	0	-118.924293	38292.2033	227.896582	112230.662	23410.7762	-158.124293	5.72712874	-61.6884535	-21.6628977	-102.35781	139.762856	-42.3639319	-170.606428	-586.911455
78	292.330729	0	-143.838402	34714.8596	42172.9424	930.78922	212.579285	-183.038403	283.993174	-108.465041	2.38287031	-125.632941	-123.495261	3486.64671	1775.15316	-602.976367
80	298.332197	0	-107.057156	-107.057094	-50.765159	320414.698	-142.480424	78.0798295	1663.88501	-82.7492761	15.1810533	-108.567297	-75.0948425	-106.92739	-53.8019037	-507.467385
82	299.670124	0	-147.430222	85759491.5	889196.721	65543035.6	12.0346433	29503.6573	1791502.12	12.541967	-61.0576749	8559.05154	-157.142222	-59.0764487	280851.34	-679.160186
84	298.188132	0	-195.468849	-195.468825	-120.890883	264180.147	709.562619	1616.51148	3704.8222	-177.410419	-98.1068998	-198.778909	-186.607839	-173.106461	-235.823842	-665.974253
86	296.242022	0	-171.552314	643783.43	384053.181	745999724.0	-226.955801	5965258.7	19524.188	-182.268566	11712.6169	25.2552919	69.9519217	663815.483	868.729015	-423.171669
88	297.134976	0	-150.468559	5826590790.0	3752920.79	1574333.53	400.889149	6985.48786	17305.2326	300.954422	-23.284074	-121.267404	-114.212728	488.913819	1877.62739	-682.198539
90	302.288099	0	-157.063523	72499038600000.0	296109.124	178726.249	-133.903612	263548.49	39083.769	237.731343	-21.5691	-45.1045471	-143.632321	12.4422577	416.332348	-688.793503
92	297.396397	0	-120.891488	368215.697	31653.4915	2304730.25	-121.701954	78079.721	38179.9012	492.571379	-49.7722822	-133.919276	-160.171381	-28.0515894	5588847.11	-503.337962
94	296.58004	0	-137.232822	1161853.62	1227723450.0	30769896.6	-201.742824	579218890.0	541629591.0	-10.9144637	80.1238077	719.890898	-8.1832008	8431.10466	93616.2633	-548.542342
96	298.112101	0	-142.96938	90916.4444	1482509.47	300489472.0	-198.51732	2059887.32	32015.2635	-113.931571	-62.3316882	-180.470969	-177.523177	-85.30273	6347338.3	-613.35755
98	293.577265	0	-205.827555	58550.1919	3633657.31	4433025250.0	-154.141535	14421.4581	83698.269	580.41688	-23.1649861	-193.055962	-142.12156	-233.087555	1865.20027	-224.307741
100	298.634726	0	-138.552397	12105.9976	3128.29174	15295.444	1063.44935	1372761.58	11639.1569	58.0896172	14.4795622	-91.4531621	-105.110122	38.5556036	277109510000.0	-670.282378
102	296.535452	0	-168.082924	3770.87413	16459101.2	878704406.0	323.409046	1962051.08	67478.5153	584.691968	-21.2899074	-153.854612	-141.394689	-195.342924	61438599200.0	-570.325672
104	297.424796	0	-161.824237	18858.9959	238877.719	26396.2438	-180.033044	47.2644227	-239.014237	897.769086	-74.0318423	-164.880355	-157.460617	-94.8387819	414.805228	-612.919188
