time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	299.833011	0	-204.89928	44198.6773	3498.32763	14966.5335	-73.0723094	62573.1085	253911195.0	982.927932	60.1653791	1075.08575	-61.0992269	-5.63017675	-249.669281	-595.326106
2	295.14595	0	-223.625952	61793.5352	-208.825951	66102460.1	269.500447	183.545491	49873349000.0	57509.3788	6593.22453	-74.2285432	520.696186	308.00089	65779854300.0	7408.4203
4	297.769307	0	-141.353804	44719.7148	220297.37	4037838.52	-43.7204227	1611679.49	309364.023	193.508702	96.029667	12.4254349	-3.79506819	161.33075	414318487.0	-620.233809
6	302.046759	0	-220.658555	-220.658555	128927.67	1164174.5	-155.665126	110.781784	71062.1904	-52.1576432	172.433137	-89.874443	820.764785	-137.288064	14180.2793	-345.509154
8	294.372235	0	-208.40767	34607.4559	98327.7652	38057547.0	-197.837095	6163547040.0	484839444.0	382.329012	-44.9102144	-123.874155	-161.533652	-197.027577	47462.6845	-46.8508563
10	295.101329	0	-144.559439	520400671000.0	10178564.0	2396347020.0	-56.233378	5935.42454	26849.9588	4528.60284	53.7903982	-68.3642118	8.97168031	257.935364	218901.461	-623.439444
12	297.349936	0	-197.29124	176.653914	25508.7509	46360.4527	233.455324	-204.38124	2083.24667	17.7186254	146.42385	2.12797591	-39.705858	10386.1233	1554.75013	-544.163611
14	300.268976	0	-155.76246	6089805.87	14714588600.0	859594.67	-145.192299	892234860.0	6423.35085	1737.53054	4985.93228	80.9272536	-105.744556	8624015.91	2537320.41	3789.52896
16	297.103106	0	-210.003234	373.554912	7779.97891	1433.96396	-143.458915	10479.9876	18743.9895	1348.1809	57.0817542	-140.761602	-131.508283	-95.1583138	-254.773233	-653.409048
18	291.771521	0	-124.537825	288748.16	603015651.0	14312.6139	-113.951502	21942354.3	36751.6081	184.13503	56.0981517	169.085568	-85.8892062	-126.090617	133168.027	-574.882513
20	298.893996	0	-238.719344	1170.07105	1911.45329	-249.609344	-156.217543	-128.198611	213.705804	344.691918	-0.46880082	-96.8494293	-36.9101794	-150.918178	14216.1794	-603.383233
22	301.890024	0	-193.877384	-193.877384	47.1803252	4744.3029	-86.2247051	5572.37577	611.772099	-72.9579282	24.8957921	-117.315542	-125.180468	-140.202174	-30.6597999	-611.425303
24	296.593092	0	-199.495808	276649.213	1035432.27	17749578000.0	-188.925802	14076.2815	21268.0367	177.430553	-35.2903448	-45.17195	29.5403761	-189.183642	37369.808	-638.992598
26	296.537542	0	-194.511451	-194.511451	94123.3297	617330.971	777.407866	1119.54705	1157535.87	-19.6458871	80.0011323	515.451943	203.59071	674.489957	85141.8127	-506.64465
28	301.836412	0	-220.334571	-220.334571	209729.648	1306.52561	-104.798377	6392.58264	48306.7122	-17.3379205	1192.83306	-4.43831336	192.994039	-138.766934	-162.837887	-637.295944
30	303.542507	0	-176.379471	653.179914	-161.579471	285.936583	-56.7960089	1129.90824	11.9750515	8238.62204	1004.97244	98.4431941	103.154377	-100.395713	1791281.79	140.170036
32	303.054951	0	-188.952078	1179181040000.0	3223.26224	114189.745	-115.836182	253487.498	717.118756	-38.9554343	35.2089578	-103.594599	23.8202451	-72.9209465	-233.722079	-607.518997
34	295.543601	0	-174.807205	-174.807205	4.57860145	5428.62434	-81.3629741	2769.88749	13811.6612	31927.4105	61.4094704	-77.2831541	-71.3075712	163.749156	1938.35511	-283.561349
36	293.624115	0	-226.358042	2737.71631	4786900.57	1626900.38	-215.786449	290393217.0	94661.3977	-65.8495786	-33.0720643	-13.4855786	-182.027417	-197.291467	512500306.0	-350.55256
38	296.283834	0	-197.052775	69670287.5	12155186500.0	69131.8019	-165.725322	18383902.1	84869.9336	-144.112204	-16.7768007	-72.8997851	-130.410627	-143.231666	27989.18	-598.170961
40	300.307644	0	-92.4609415	504642.934	487891.7	18100161.9	-79.0206531	1696087.03	151580.485	330.697177	215.398751	-58.8160972	629.265535	851.237526	194160.505	-482.257814
42	296.860931	0	-147.837491	64752815.2	128358.303	369384847000.0	4727.60952	132268895.0	21385756300.0	187.85878	23.4852075	-115.127492	-76.5832247	-59.5632387	32249.6571	320.372504
44	298.955892	0	-225.229432	2931532.87	-210.429431	1679808.91	3825.58037	38241.8737	143.284284	2512.14915	-12.6171528	704.32437	-90.7897681	379.56798	9711.87665	-597.42046
46	296.152381	0	-186.387911	566192.472	225184.779	47070.0876	394.086358	75427899.0	25468230.6	134.061928	39.6806716	-51.2984536	323.582062	382.134064	55016.7699	-665.267916
48	298.94593	0	-215.746692	57626.6915	110389.454	1402.51783	-150.006507	42545.1264	705824.921	136.689341	3.03786039	-132.287195	-56.3459268	-158.319387	-260.51669	-660.331388
50	299.005682	0	-174.033429	-37.5260748	-83.1258997	1172.6545	-130.347731	-145.596711	-184.813406	-69.6030978	47.9142729	-111.931213	-93.1134815	-126.44363	277.338618	2582.67297
52	300.379072	0	-179.577469	-131.545113	97.1053092	4728517.95	-90.0523877	-186.667461	32052.1672	-90.9008051	17.2450486	-114.839107	7848.23104	-147.738695	108083.906	-617.984917
54	294.267369	0	-197.746119	-147.229826	-182.946119	10085.0334	-140.303949	2696.13679	85041.757	349.042781	20.3390158	4724.01991	-123.67343	-145.407909	-189.423891	-315.307263
56	299.124532	0	-195.528744	728236.886	18513.3901	139363.823	-138.794373	231.54348	-206.308743	-83.6044929	114.962723	-56.827822	-120.447343	-122.015139	673.770317	-366.624194
58	292.950464	0	-205.125191	-99.278255	-190.325183	79035315800.0	-162.963036	-113.115244	-119.653515	-61.9533548	-6.61496066	-134.899286	-106.664096	-145.650734	-193.10483	-628.538943
60	300.524201	0	-247.683396	682.22316	-232.883396	-86.6942225	-178.870565	-184.789727	13340.8472	-79.0513305	-45.7720228	-160.524845	-160.123332	-224.21378	-139.429147	-594.788948
62	295.502449	0	-178.847443	11941.3901	1731.94032	104830.152	-133.581732	1121.17999	107757235.0	376803.461	33.8753777	3.26067326	-152.737441	-144.178766	-35.1909701	-600.51066
64	298.065807	0	-200.527337	2117025.21	-185.727337	2380.02628	6397.60638	1020.13218	20744.4117	94.811381	-0.746815557	183.180297	303.243884	61760.1383	2605.31441	58393.2827
66	294.311799	0	-187.490597	13022.5126	2092145.47	68916.0572	-146.384099	126665.935	50192.0988	3401.08068	20.1909417	-77.7769159	-128.992253	-210.220581	59501.5696	181.449301
68	296.868207	0	-207.261682	-207.261088	-171.796142	15319.1638	-133.56376	761.584509	959.390053	-84.3776999	16.1414868	-84.5353245	-116.714488	-122.897496	236.197881	-609.891374
70	296.035828	0	-147.481064	1357375.59	2076.33389	1457.60916	-5.45689025	-154.571064	594.386605	1970.32644	66.3052453	-51.6148323	-73.4308717	272.849359	-33.148802	-470.716463
72	295.437273	0	-196.519577	7794.08433	-181.719576	1528941.04	-113.299221	3052.82879	202.360326	-106.639286	10.0882185	-49.693308	336.641418	-145.400568	255.154369	-577.030741
74	294.422866	0	-220.240887	94.2974145	-205.440887	257.698362	-105.338836	119.092743	73.4735438	206.440852	-5.75966247	-136.009886	-142.778279	178.391019	-0.341022815	-611.169861
76	294.560404	0	-165.242435	2124.21423	1753189.1	26209302.6	-154.63058	5565.38528	47879.7232	-25.6262306	-17.6796112	-122.288363	-118.475142	-144.282461	11001.7434	-412.317672
78	294.278972	0	-226.420366	40802671.3	53169.7449	10186.9922	-121.009206	-65.0628592	68149802.2	-46.4092193	114.902578	-104.507322	-134.33656	10.5420403	-271.190367	-589.301239
80	297.415099	0	-196.266206	60498861.9	2334563.25	3145938.32	-185.695177	23902.2758	122289.469	-102.70076	97.5438668	-143.803462	-146.391808	856.580143	1484.64169	-634.071003
82	295.733385	0	-175.839576	4484099.58	23475.3822	2911.67262	3625.6766	-182.929576	901.280852	147.161537	138.928094	766.480594	-37.6804617	7877.7202	987.881095	-525.794984
84	298.581857	0	-137.614809	199.969179	9506.7882	158039.838	-116.835308	995836.155	6820283.48	-67.1023498	43.8094454	-104.702292	-104.585256	-53.153706	950.688497	-580.866605
86	300.561803	0	-229.841812	335422.881	5563.93775	539.651052	7.39595787	1723.34711	349042.666	-79.5134756	90.8172076	25.3712884	-131.285286	313.071212	-274.611813	-649.64295
88	294.724896	0	-230.825653	37.2614301	1080.2566	10986545.4	-61.5736021	-237.915653	278631862.0	55.1052368	24.3370833	-142.253238	-118.691789	45609.4872	-123.199539	-559.531333
90	301.226859	0	-185.560155	935328.926	-170.759848	3173.81813	-138.376963	-67.1346838	304129.75	-110.296159	38.5406615	-107.542441	-121.693728	-166.5608	2694.08271	-591.59121
