time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	297.377078	0	-52.6526695	2023.69843	14793.5419	28685.8065	-61.8050834	-93.1926612	2486.17686	52.2842247	52.4625081	166.070311	-19.2761171	-38.5438489	353.854594	-559.019316
2	296.522794	0	-50.5726784	34068.1087	25840.0952	6493476.18	-63.2589575	558.040198	-121.862679	41.1229048	49.7098769	59.8389107	-25.5987395	-38.3394499	6355.47043	-509.373868
4	297.112394	0	-101.844425	-101.844425	5971.37448	22055.1095	-97.0178688	2751.77252	1230.0822	-33.0369077	38.3241546	-66.9028603	-74.899608	59.346932	-125.206974	-566.217688
6	300.559246	0	-105.58188	353025824.0	2477785.54	349009.29	21.3620292	1534.85133	22669.2213	-66.6764922	7.74335877	628.698225	-104.703721	2084.2084	-215.341881	-606.161816
8	301.925036	0	-68.6609574	721.330706	-124.130959	112625.388	18.7826864	2448497.1	4828.45861	831.075515	52.1286022	167.365428	8.15105622	-54.0358678	6142.84345	-201.317194
10	297.920523	0	-29.4531011	829.703575	599892.657	17374.2344	-51.5750071	1701877.08	14847.5219	57.2865149	66.3372579	-2.9855438	-12.0058463	64.4616939	600.472065	-566.793128
12	298.40603	0	23.0933476	1111.03658	2631.70529	2719872.3	-27.5703514	11369.1982	5970.42366	12.8443526	94.0779746	-5.00855226	47.6687135	55.2118086	71.3352168	-351.472331
14	300.43101	0	-46.9339078	-2.84476844	8640.912	-84.983907	-52.4090274	2569.14343	-16.9874522	32.714374	82.6304155	-20.9645747	-12.381922	-21.9245826	-27.9046482	-498.483467
16	301.576077	0	-13.9773294	4671.92594	7.8786186	7626.21955	-33.0852026	184.673108	-85.2673295	12.7151651	96.2729471	-3.95711256	-8.98005425	9.210285	-7.98584811	-481.913082
18	295.375239	0	-114.645131	1558.95457	412.919785	-152.69513	-115.242267	13.53383	-127.510005	17.1827475	70.344086	-85.4006383	-82.2468025	-44.1083451	375.149936	-552.710145
20	297.395007	0	-37.5044148	16922765.3	13316.5624	496.092469	-47.7925915	1165.33144	271.823638	-21.0026936	72.9526783	-33.95672	-30.0943015	-24.2981209	-147.264367	-504.911932
22	299.622818	0	-38.4823008	177.698215	29432.2703	6350.21068	-31.4164934	135.55936	2386.9016	19.0737432	205.597775	61.0503293	-11.6172333	58.7885855	-148.242303	-473.900084
24	296.721812	0	-10.0878976	110789.401	3916.37114	93530.9746	198.508406	10677826.8	2641.80733	375.090772	148.62121	15.8027866	101.013704	211.594482	-119.8479	-290.883835
26	295.466906	0	-44.4266727	2881.41684	98.2066914	5967858510.0	58.3867197	-84.9666736	756.268785	-1.27790738	68.7368775	-26.376165	8.38835196	-3.17554159	-3.32349393	-488.470597
28	298.875228	0	-38.758595	5003.58877	404.510853	627.253365	-102.482138	69073.3061	27712.0341	-45.3564909	34.8916564	-70.7382764	-4.14166933	-27.0764595	1330.63587	-551.362869
30	295.776369	0	-58.6826118	-58.6826118	567.553146	24972.2565	79.452928	7517.89198	42417.3774	871.985585	69.4216719	-0.144729498	69.0283139	12976.5986	244.935761	-312.45089
32	298.538746	0	-50.4556735	66500.7657	-105.925674	1960.16849	-66.8953667	3432.62203	527.307585	-24.4764289	65.8017419	-41.3069963	-37.0778857	5.36746677	-92.2438223	-527.235135
34	299.296325	0	-57.2392137	229464738.0	3660.50521	6876.79098	-82.5236806	-97.7792142	1528746680.0	-11.8635294	55.3963557	-47.3166191	-39.3702343	165.466824	65087.5363	-508.310311
