time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
0	303.644332	0	-165.95813	91784.7491	-129.083921	-143.267737	-132.528121	122010.858
2	297.845341	0	-124.545751	1171.39719	84.6259932	-60.0863674	152.043316	-31.2357533
4	298.246723	0	-83.4084297	63379.9237	-112.833463	-81.8122841	40.4635706	9709.74754
6	297.374151	0	-108.944684	277.612726	-138.407781	-102.724221	2155.97955	2615.03677
8	296.118812	0	-102.570015	-102.569858	138.346693	-86.9773188	503.005654	1511.06196
10	300.958629	0	-149.03794	1293.36612	-54.9659998	-77.4155357	220310.657	-55.7279429
12	299.193069	0	-86.2451428	-86.2451428	422.339763	90.6798038	9077.87841	28805815.9
14	303.750686	0	-94.6033049	-94.6033049	919290.06	267.866881	87762.5923	3593243.48
16	294.38489	0	-94.7890595	-94.7890595	3368.07997	699.983061	27648.9234	518.435701
18	298.692614	0	-95.7611882	-95.7611882	2085.40057	3713.61663	11094405.3	32668.2414
20	298.163957	0	-127.045775	2852.05692	-151.616668	-135.036544	960.913948	1042.68248
22	297.524112	0	-141.764308	3541.88002	92695.2673	3103.98945	2974429.32	-48.4543102
24	300.504035	0	-33.9517674	161.771187	-6.90912424	-42.3117671	1191.69765	1195.38168
26	300.233995	0	-83.6627302	2711.90372	-101.066025	-75.5245147	-50.2104401	2482.98724
28	299.23157	0	-60.0798459	-60.0797439	45.3393899	-43.420142	139615.821	12419.5017
30	296.460838	0	-102.007843	1127299.79	-131.474632	-93.8923748	170.167801	1427.64369
32	296.099759	0	-90.3166994	5791727.05	-18.0674523	-98.676699	9401.59029	2726882.49
34	302.285806	0	-105.860767	1.10181261	-108.647168	-80.5539262	-72.4307113	7598.92332
36	301.258457	0	-112.541982	-112.541514	-84.3134885	-99.6565666	1203.59271	3480840.41
38	299.004121	0	-50.2075255	3542.59678	0.947533637	-58.5675252	3527.38963	59154.8643
40	299.921968	0	-27.0836396	13890.985	-27.9789752	-35.443615	356.94887	182168.996
42	297.949389	0	-99.2943853	157997.448	-128.753176	-94.2729224	120.190501	27694.3224
44	297.15917	0	-85.4726457	1957.62639	-114.941763	-74.1567147	36.7817624	76408.4155
46	297.202929	0	-67.9585821	513872.006	-97.4281172	-55.0534185	328.244662	1877.23253
48	295.31479	0	-101.369171	280.054339	970.355576	14.6617615	169087.444	-8.05917346
50	302.680971	0	-102.664723	4972.36154	-71.469627	-68.0474182	-69.2347229	51124.8238
52	295.064499	0	-83.4808963	363.765548	-112.803154	-84.781129	54.0975037	14830.8311
54	297.915887	0	-94.2349973	-78.0738955	-123.355202	-97.5435747	377.092335	1100.84704
56	297.141056	0	-79.7932426	-39.3691545	-109.236824	-76.8885281	628.882536	150459.439
58	298.944546	0	-57.3090937	-57.3090917	507.783874	-30.9110396	2271.66519	6684877.63
60	295.391508	0	-120.519435	-120.499656	-32.9889406	-116.900971	1348.22756	29081.9198
62	299.900062	0	-90.8174703	-90.8174703	3185.62062	1680.23	29604.9212	199580.312
64	299.905275	0	-110.200524	-110.200524	64150.2509	100748.327	7384603260.0	4196.62131
66	297.075794	0	-142.413534	266248.846	2459.1152	854.200727	2405257.81	-49.1035364
68	298.686459	0	-77.1971098	227.482037	-22.443226	-85.5571094	13458.0521	90717.8471
70	298.910138	0	-130.387047	-130.387047	133556.244	1387.29861	13581.4837	17508.5642
72	299.785794	0	-144.888107	-32.0117604	-151.47537	-153.247865	942.119989	46586.875
74	295.935396	0	-56.8931201	87.3280705	-83.3475045	-64.3831776	1493.86114	4795.3288
76	300.477721	0	-193.560341	297782.993	503.28884	-26.3499725	9985.1639	-100.250343
78	299.150964	0	-107.254538	112.796121	-136.723897	-95.1462846	122.71366	33024.4478
80	293.451562	0	-87.5273162	3706.917	-83.5349762	-95.8873124	89.6426251	44537.2922
82	296.252275	0	-126.160159	253963.991	-155.630027	-110.12114	4783.51376	3728.61428
84	297.907772	0	-96.4082028	2433.19233	-50.3268113	-104.768203	1704.34351	15553.8259
86	292.951748	0	-108.968534	42528811.8	-119.422748	-117.327383	280.881119	62982.0348
88	300.013524	0	-148.145532	13918.1253	2840.46669	204.288103	8425.56741	-54.8355339
90	301.100025	0	-57.0003954	78855.2003	-86.4696512	-45.262195	13504.4989	8413.69713
92	295.168412	0	-135.30873	784.738715	55.4788593	-62.2686852	579.18643	-41.9987322
94	298.397134	0	-109.504655	2425.48796	-138.961106	-104.951912	5348.01091	4036.04067
96	297.578758	0	-90.2670029	-90.2658778	7.75036071	-79.5548252	146.300103	359.246519
98	301.185895	0	-106.88879	152.919793	27.1185661	-115.24879	8907.44527	12471.1247
100	294.937698	0	-86.1840316	61840.4845	-115.493977	-87.676491	112.074184	46618.8385
102	296.380194	0	-49.4515534	2018.86813	1356.95735	-57.8115531	9230.89813	6527.99585
104	297.727586	0	-88.0078077	946.882994	-107.271214	-96.3272005	368.695385	7552.0932
106	302.068312	0	-60.6921848	9630676.41	-60.5731397	-69.0521684	251.159921	2339.95625
108	296.450976	0	-90.8925892	9.67331464	217.656869	-62.0718581	-57.4625882	7703.13273
110	300.685386	0	-78.7814857	35.9881789	-65.8908044	-87.1414853	219.123313	3762583.56
112	298.580015	0	-82.484321	1399.99546	-80.0949205	-50.4388477	-49.054314	4090.79606
114	305.42122	0	-132.305019	2052.69324	-161.768715	-125.859907	3182.44471	10074.1612
116	299.663486	0	-33.3569023	19430.2589	-62.8241548	-24.8554249	1437.51139	57634.6432
118	303.452222	0	-120.120781	-12.0618304	-90.6917126	-82.4022671	-86.6907804	259201.159
120	298.950662	0	-61.9703515	106131.727	-91.2987921	-63.167717	181.71153	2684.26418
