time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	298.479635	0	-640.197152	-574.029704	163056.661	139.130359	255533.478	-543.634434	-39.0104281	1749.7595	-164.92333	707.396175	-430.179092	-299.527656	-595.057147	8732.65518
2	296.476819	0	-733.77779	-636.335121	1225364.06	-312.819851	4292.17434	9230.20332	-441.154726	-211.440842	-560.793135	431.747628	-502.530438	-695.327789	443.695471	40490.5628
4	297.41591	0	-663.021908	-548.336719	1076.67691	35624.5657	2226.57135	34553.7639	-324.90308	44567.5542	-570.491902	17841.6063	-488.786271	-593.300908	74698.7225	2398804.41
6	302.727261	0	-699.223485	-653.645831	342.932324	-49.5790638	106501.678	-506.629853	-416.002246	31977.57	-574.145999	-737.79348	-211.382648	-577.907524	1330.1668	7054405.19
8	296.414059	0	-637.887804	-542.471321	3259881.39	1393.41187	53003.7166	-573.907804	11018.4127	5900.47317	-449.917998	120.581514	-426.139463	-399.00114	-222.019953	8310.68638
10	297.786738	0	-721.960678	2971.60045	88916.8761	3262.37597	5646.86587	-657.980679	4582.21653	4995.46568	212.258673	30042.3307	199.197153	-137.105888	8574.38361	2707370610.0
12	300.047365	0	-715.852727	-454.894207	214.34225	-402.809968	16944.5474	-651.872728	1516.77988	504.084026	-40.5149697	3411.94792	-495.738593	-347.762348	120.368109	4049.99783
14	298.437285	0	-652.268147	-364.618183	7396.76216	9902.01654	684700.175	-588.288148	-66.9852031	8325.94378	-485.866489	-253.427045	-304.210019	-414.106021	216.085476	30008797.1
16	293.98729	0	-677.507419	2953.78232	908782088.0	12343183300.0	5229482.88	5607704.76	-437.687411	-691.294576	-487.856277	5485.81617	-448.794556	-562.21369	1337061.26	93892.2704
18	301.426428	0	-671.207459	-671.207452	21343.8292	-301.388054	3624.19726	-507.024458	-355.41631	2807.87246	-547.200037	-594.91539	-506.794745	-567.067291	223.884922	1821213.89
20	302.55109	0	-680.614134	312733.923	-597.444136	14033.3288	1763926.27	57016.9071	85725.1439	32767772200.0	9184.38852	142124785.0	262929.597	21452.9824	40476.4894	5585402.88
22	297.537007	0	-714.418079	86.3045139	3330.20568	311.113656	3116.07347	-650.438079	-367.935743	4735.52679	-393.510686	-414.513688	-443.23333	26.0655372	-267.540883	36585.5181
24	296.356996	0	-634.659265	-320.621258	28.557458	379473.148	66156.0693	3012.90347	-316.001516	-258.33311	-542.129265	1024.56512	-495.755327	-552.204819	25365.7929	6579.56622
26	298.337537	0	-736.99973	-568.270629	2711.43761	44302.6061	37105.0745	322457.941	235.012403	972015.989	-445.596322	1210323.22	-633.179731	-264.18447	48374.0003	201291.749
28	298.14338	0	-697.730714	-697.680885	901.782689	7806.42358	13489.4503	2434.74335	-433.168701	336.957871	-571.390404	-584.088554	-574.559019	-649.519651	60040.7422	27.5508268
30	298.576906	0	-647.423085	-601.044243	-130.086687	-356.040797	2049.49475	-510.207594	62.6607412	21.2391747	-505.862939	-580.766277	-457.251338	-548.249625	-602.283086	316.331242
32	296.830622	0	-651.452274	-387.059093	128.912075	-450.022282	4168.34277	-506.111461	-260.332134	-98.8620175	1980.4929	2146.93198	-391.389534	-526.97756	-362.92037	9091.56111
34	300.421894	0	-741.121196	695.746053	14943440100000.0	115.253192	3856.99274	-97.5224511	4415.625	13492.1519	-565.933475	-779.691196	2874.28374	-504.695549	1220.32615	1953.66784
36	301.499588	0	-656.257549	-542.090975	271134.161	213.362179	6663.95307	-553.562298	-337.029374	6361.8098	-506.250123	-694.827548	-386.456161	-507.514678	5529.1792	-444.127927
