time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	298.138375	0	-696.423455	-452.154514	-530.494886	10363.1724	440.17145	-632.443456	-324.855345	-513.787071	-474.405187	-631.003236	86.7177772	-536.236618	269.969298	51886784.9
2	299.185313	0	-670.002439	-580.374771	22625.6645	-389.677189	1667.56634	-606.022439	-288.656373	-534.021599	-521.023384	1486.72294	-528.711149	-503.052033	-541.035689	790.291988
4	297.23271	0	-647.953168	-438.298614	133951.568	224423.921	8794.61785	-292.157306	-408.133161	-198.595754	-444.269711	521264.121	-252.716629	-562.948797	42991300.4	-16.3721067
6	298.34463	0	-720.818733	-615.439269	1490287.59	-377.446586	67453.9145	-656.838734	-329.207587	-546.282764	-509.185621	42712943.9	-543.946974	-520.213556	-455.63449	1831068.7
8	298.122053	0	-615.573596	1667.3816	957.560064	27748.2815	16142.2597	323113.924	-239.500739	674.557595	-451.603745	1611.23497	-457.504184	53034.2801	-570.433597	9773.69101
10	296.295452	0	-686.1989	-527.359282	1029856.41	-296.278028	4322.75245	-622.218901	-298.836204	-527.273843	-524.524589	50.6390394	399.476944	-465.87953	32577.2141	1624.7982
12	298.668865	0	-738.56996	-505.81578	4712660.61	30937.4075	5510.70727	-450.153157	-453.502008	2122.36059	-611.008568	175.540576	-542.582388	-700.119957	16544.3072	1419010120.0
14	299.63652	0	-703.511926	-661.980818	3353.02639	-463.828395	-63.1366948	-587.641393	-402.738211	3610.42962	-558.372852	-299.721901	-511.37117	-560.903554	-658.371926	-110.543185
16	292.114345	0	-688.494599	436.509256	3804.94308	1540.41961	14126.4818	7457.20976	2597.30879	524.882701	-595.9646	38.1248143	46.9318583	637.717182	363877.169	15390.6423
18	294.638408	0	-739.459963	1182.36343	1211037.89	-332.543762	192456.75	-675.479963	3417.61667	5998.55329	91.6077106	65756.9532	-466.231751	-342.584549	-333.375982	7667.23694
20	295.946573	0	-657.802291	-657.802291	382204.318	100.286019	40559.6145	-423.373803	-360.609693	359015.831	-438.950761	-535.635149	-421.722874	-466.455792	768.492056	2833150.84
22	298.80734	0	-755.419209	-755.419209	180496.705	1188869.53	18597.4177	8615.90681	2770.85361	4982.75876	263.02346	26454.4838	940.925315	35495.321	1293368.16	90797.9598
24	297.491873	0	-670.422634	-670.422634	1754.07086	851102.2	1055.32357	240241.604	44.5250202	142.519632	6999.47864	741442.543	3113.10007	-367.914601	1351786.27	48443.2527
26	298.564865	0	-718.835184	-222.686497	1799.48099	-343.523529	18526.5685	-598.107826	-389.339126	-819.665186	-457.128338	-660.205634	-438.905276	-634.08102	-292.630196	436659.848
28	294.934749	0	-700.099938	-561.964243	-21.5187344	-498.669945	8203.48949	-541.148865	-371.076126	4025.09677	-539.753787	291595.759	-101.045267	-481.583192	-360.459035	122.17262
30	301.342957	0	-708.73487	-440.980182	927.607426	-152.601427	90014.4446	300159.53	-468.914863	-128.266622	635.151099	19807.4044	62.2863521	132.014678	2831.07017	1470.63162
32	299.087665	0	-733.061587	114604.244	52433.4719	6647.49506	156430.622	31577.132	-493.24158	939.228292	-197.769885	20411.8425	29123.5296	-552.290101	301955.032	42266.7948
34	299.03183	0	-737.058872	14767.9206	-477.443756	11524.9019	1282.93956	1435.14509	-497.238865	418.392408	767.861352	85979.3569	9742.23082	-490.29546	11567.0653	9449527.95
36	302.739319	0	-652.801794	4012.48036	30059.8554	880.812902	-78.3196998	-489.404581	-360.929188	-417.868516	-171.506537	-243.579898	-284.280823	-453.325117	-607.661794	24485.199
38	298.419958	0	-752.529754	-584.501519	2772.49269	-384.088529	2102.54952	-529.361547	-401.254501	-549.682253	-547.357497	-791.099754	-372.532767	-534.862397	46628.1195	4384.57398
