time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	301.439323	0	-615.294522	19552.9151	1252.52928	2143.34876	-8.86039249	-352.536486	-279.241736	-738.694413	-493.677511	-680.050223	-413.068748	8181.28953	-106.885627	7006.13261
2	292.905738	0	-623.334304	4818401.47	534932.186	216001.294	30973292.8	99871115800.0	4116581.37	11004250.8	64210.8028	61028.0317	300348.257	169311.022	-644.584304	1969801.46
4	298.022469	0	-595.190388	-103.632282	836785.709	120147.982	56629.9864	5993.0788	-64.8928093	276812.281	-456.141555	8777.73177	-320.266748	-178.922069	-616.440388	8206.98278
6	300.279319	0	-670.683373	-670.683373	3268.21998	4410.91125	274145.95	203.030322	3712.79094	13166.4493	20.0351549	248719.515	13141.9248	287.92633	9230.28449	37504.3173
8	294.706064	0	-577.871434	-223.539213	-111.348146	-231.791592	158585.934	-378.225873	-202.829491	10181.4884	-432.046558	-382.231964	-276.552756	-413.406045	-599.121434	28059.3124
10	292.923352	0	-628.89301	383622.598	3917.10156	3388649.06	247111261.0	1048686.77	15328340.3	731606.443	31577.5233	3641737.08	11446.2538	146997685.0	-650.14301	1630597.93
12	302.194406	0	-620.779633	-393.416924	-430.908487	1975023.84	1826.85882	-280.564621	286.940369	-744.179634	-133.761029	157884.831	433.714004	24788.2383	-149.749154	14395.4078
14	298.060168	0	-628.567896	-75.4610266	600.139696	3688.43504	90513.0899	-537.838213	-81.3976421	-751.967897	-365.901962	-682.21348	-324.110632	2708.30735	1455.35268	152303512.0
16	300.872986	0	-496.644723	3646605.72	4927.316	14657.8047	260205.551	-563.194726	907.025618	6265.24011	216473.809	5597.21197	299.13801	5797129.39	1892.78919	248495.277
18	297.326571	0	-532.732729	-145.965641	27303933.0	97.8816933	109516.344	63860.344	-250.060352	791.397941	-465.682726	13468.7001	-21.1080638	-436.444776	128843.659	2862444.03
20	295.41819	0	-608.10479	33262.2983	14612.9688	1531.15425	14362967.2	127.376866	3514.80899	162201627000.0	153.957748	13148.3685	50251.9682	67631.4343	-629.35479	651536.864
22	289.987535	0	-617.425967	-617.425967	378.762405	348853.832	84472.6109	-313.274467	-358.274001	-75.9715854	576.920308	4234.03942	-365.927945	-402.49629	729.951019	263.025267
24	297.352026	0	-596.492727	663.199519	-515.282728	11275.8949	14310094.9	2101209700.0	-173.813424	907219.929	276550.468	40101587.2	7428.31468	201911.434	1717172880.0	26520.0202
26	296.292069	0	-668.530813	26702.4026	-285.062939	4411.63223	976226.354	3319.30328	4805.59055	-406.527119	-509.255118	17604.9031	720.416587	-246.288627	594110083000.0	-797.570806
28	299.491801	0	-641.582705	825.486151	7618.57089	36051.5409	35512.3441	53.1811455	-336.470283	160337.513	-506.256051	-498.940559	6191.22036	-470.290061	-662.832705	585105.545
30	299.316969	0	-614.008077	62049.6177	550.94051	984.513665	26650.8911	642.208369	32.8403661	25703521.9	2472.8601	8781.70819	3287.16727	1902.0777	-635.258077	932458.988
32	296.046345	0	-588.02378	254.408493	-310.009319	-96.1784576	19539.0224	-13.8970557	-297.774815	926.463194	-477.527004	52507.014	537.105771	-544.573779	232067.873	5389.76173
34	295.836702	0	-601.300725	-256.92234	798.164693	467949.761	226441.378	433930.918	14412.9138	10538.175	-414.371672	2339.3845	-31.7063352	-557.850724	569736149.0	1399.88211
36	299.671906	0	-599.014726	-482.387951	1976.92833	-309.892558	1715.70165	-665.564729	-280.95556	5521.05083	306.389981	2824.09304	18589.737	-475.588722	9336638.6	55891.195
38	295.899163	0	-610.033608	-252.254067	32351.9152	43279.146	42265.0122	-676.583611	528.298879	2357.66249	1079.09757	-474.073724	3887.21019	7425.11469	1297.72579	27973.5564
