time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	304.97175	0	-681.384899	-388.327757	11245.0473	19226.217	1150963.46	31120.6479	1094.44181	-804.7849	66719.9891	1171.59858	-375.420686	1259.12965	32745.4673	78.0429813
2	300.373401	0	-562.508805	30.9054443	1932.82064	135.540771	1422.1805	-538.10404	0.651729296	-685.908807	-452.159127	-344.043002	-338.12141	-346.430656	75817.2926	6941.47333
4	301.545085	0	-556.149201	-315.990852	1248.46149	864.741535	435.794814	1467.7964	106640.12	-348.453269	-171.36664	-645.739197	-148.280012	3948.12161	49807313.8	4116.50324
6	297.058939	0	-654.274014	134.631016	269287.809	-226.72324	18764.384	40.2193994	275.296547	-777.674015	-427.893881	19398.7368	87.2136882	3367.37723	1653.52213	316835.699
8	298.429472	0	-702.26971	1683.44715	26.0131213	73537.785	107307.961	1801.64734	9191.86201	-825.669712	-12.8999214	-298.253109	-83.6564446	85902.5587	17550.1887	1195132900.0
10	295.050965	0	-618.956547	-248.121909	-119.496343	54691.1863	25514.7882	-499.952966	3212830.76	-742.356549	327.203591	6030.41353	-314.372584	750.361268	838.370089	117606.895
12	297.789935	0	-642.301278	591.396896	4692.2083	60068.5755	57772.8217	-708.851281	680.5837	337688.353	-295.17704	502770.312	-413.706956	2555.49642	24205.1944	5668102.76
14	300.654917	0	-650.986734	-304.563989	514.523152	20340.1599	63656.8812	5613.73828	254.387616	-774.386736	63070.4294	6265.35834	77512.9787	-461.844775	27845.656	2492.81458
16	299.308605	0	-677.518969	-419.970687	113262.355	26290.8356	3118.57153	-335.361937	1239.77864	-696.60938	-90.1646321	-767.108965	-426.740385	2462.45833	2846.55571	79066.2707
18	301.228801	0	-684.047895	-273.610748	-42.4463442	1870.36914	6213768.95	-750.597898	-284.757373	5149.9589	-532.049553	1626.87163	-472.847973	-490.198349	668725.604	20963.8156
20	299.661217	0	-706.32958	-460.274521	-91.6242982	70205179.0	7948.14388	-772.879583	-45.1197485	1068.86225	-348.623518	34.6303406	-464.135498	-413.562365	1378.72873	15721.5454
22	301.144849	0	-567.10756	-464.497962	15670.6359	12172.6574	13888.2675	-633.657563	-204.509515	2314.08926	-418.366632	-287.428889	-361.510173	-409.856499	355.024825	-123.773994
24	296.952077	0	-625.535174	-625.535174	-428.805518	1506.31486	7044.28634	52941.8669	3269.93107	56210025.5	-342.997277	2516.05035	3968.41181	3224.64021	981596.446	193944.838
26	301.448428	0	-628.90205	-319.602252	12569.7827	75972.8039	14729.3185	31213.116	-291.275915	-275.182021	-561.852047	54125.8436	-204.426317	-321.206932	8633.03355	853832.04
28	299.466164	0	-649.79227	-473.847609	-409.485197	183689.96	667713.77	12224497.7	-437.632199	-392.050559	-556.701347	44376.8033	-461.240841	-562.261326	7102.16189	-110.830007
30	293.609676	0	-638.00506	-343.1649	-556.79497	12932.3288	463767.93	1383.23556	269.243423	2132.79486	-545.62697	7475.06274	-125.890878	-413.605564	2156.5187	227713.033
32	299.868602	0	-572.887722	879065.1	2210961550.0	126430.824	12824957.5	16586.4474	1156.49088	3888668.59	13688.4315	9778428.15	1249189.63	-529.437721	299728.125	114042.223
34	302.715112	0	-615.716843	-2.44299387	2153.12213	125.735328	17388.9048	397426.288	-234.245516	1386.08072	-487.214761	365451.928	-242.681842	-52.4949581	-636.966843	-10.5718273
36	301.567308	0	-653.308107	-194.353977	-183.833608	317103.877	10539.3342	815.800048	-441.148103	214.793974	-342.079698	-59.4278814	57.9692828	589.746752	4757075.82	15677.9217
38	293.590259	0	-778.798833	9375.71199	8627.71502	9865.83073	491606.494	2925.29535	119.547341	285204358000.0	2703.0284	-15.1476714	9967.64531	-735.348832	59827.8487	80267899.5
40	289.511275	0	-581.549201	58014.8702	-500.339202	8618.35867	43017.2021	5675148.54	33584.6045	358691.709	2003.39878	-328.080418	17404.9155	989629.423	101105.795	2190214.81
42	299.923304	0	-580.069798	-534.816601	-498.859663	178029.199	23547.662	20972.118	-149.64016	2524.20256	-478.085661	-90.109751	-450.841098	-491.627861	30150.3869	3698.96457
44	302.703599	0	-589.223953	-589.223953	6700251360.0	2593.20233	2731296.49	480.570904	81813.6343	8719.64713	11868.7452	8757.17978	22254.7767	173172.244	2038635.96	2814972.1
46	293.460859	0	-595.394816	22062.1739	-514.184816	13825.2579	5082157.5	5289.46746	-69.6990818	167783.9	2240.45431	559.631291	-17.9825633	1055.98418	8917.6934	6649.17176
48	300.792734	0	-579.155098	-329.869019	341702.967	-237.070581	160589.759	-645.705101	-69.4678481	7385.05218	-33.7972731	-103.926482	-192.901025	-305.649468	28037.5103	892271.731
50	293.640105	0	-666.96624	-546.936036	897346.979	58669.6242	2519919.32	976.204678	81.0336064	278041.291	-109.616326	-105.61278	118.41833	423.358028	-688.21624	13325.9976
52	296.581063	0	-632.595321	2171.93165	6758.67143	62353.3134	737830052.0	66798.1178	373.360686	81114.118	-149.834506	252447429.0	-527.725319	-338.359402	113917.906	870925731000000.0
54	303.890029	0	-628.009513	571.8449	2757.55371	11900.8073	22399.5952	-694.559516	-221.975795	657.828717	41.1274614	1590.44137	-260.441291	-433.342523	48.1647927	974.450926
56	299.160336	0	-645.359911	712834.088	769441.75	129956.324	197168.961	-711.909914	3057.88993	820797080.0	4716.65862	21032.5837	410.14683	2029.11418	11973.8494	2769843.13
58	300.0561	0	-507.828292	-507.828292	236450.996	24871.5969	6371031.51	5313.62714	2766.11873	2303021.95	1369.25681	1114.06846	1713.35792	13502.5531	41001.2685	26841682.1
60	297.829161	0	-584.782413	-424.03369	11450.7635	-29.5140339	8830.35278	-651.332416	-89.8235752	-573.399461	-455.53572	-517.949077	-375.179597	265.504502	42.8508957	93486.8326
62	298.167225	0	-604.75972	-334.004155	97.1676715	52830.1434	7100.01958	5628.25828	-254.023767	2204.28673	-537.709717	37436.5824	-226.562173	-426.473693	3480.87052	3056315.23
64	295.526706	0	-614.45331	28.427363	-533.243311	13748.5204	349651.771	497.973548	-281.920102	37035.8465	-479.119201	51853.9654	314.870733	-463.547466	37265.3838	9493700.89
66	299.099492	0	-657.673726	-143.544929	1715.82086	14818.8805	1064971.77	-724.223729	-184.192668	1564.93924	2788.75551	347893.476	5510.47063	46.2605095	2930.57377	290600.724
68	297.443928	0	-635.485303	-524.249539	6956.06244	-328.046249	629.119351	-702.035306	-336.307496	11718.255	-523.176968	-573.555497	-450.597683	-512.048324	8081.15684	918057.018
70	299.299221	0	-583.441494	79.4919275	5370692.08	1942.1613	42831.0404	1722.07913	-120.929419	2833.68151	-516.391491	-594.157179	122.331971	2651.4103	4245.98624	217823333.0
72	293.231216	0	-599.574354	4156.60762	-518.364354	33754.0291	11058.3102	10592.2557	2125.68774	70125646.7	4039.41265	385263271.0	2909.34439	2888.53658	2558861.29	581418.453
74	302.064167	0	-622.333149	-8.10709679	1248.28354	200537.184	1449.35697	500.282734	-138.410856	1673942.76	60.7508354	62.3727137	293.501935	-308.355926	-643.583149	6325.29896
76	296.833691	0	-698.053376	189725.129	1522.2148	1632105.89	20472.5433	55307.3072	122956.138	287225482.0	211.098501	61863.6378	97366.1734	42458.2763	-719.303376	415767.276
78	300.037218	0	-628.997152	480967.457	840.286149	1697951.53	44549.1522	430.753301	-211.246156	6071194.24	16031.2064	3451.77245	94281.2431	130.165686	-650.247152	213373.717
80	294.594831	0	-565.111295	-422.156453	19832.8294	-204.685891	65756.2438	-555.148392	-251.999649	186.557589	-400.281741	-654.701292	-320.082104	-236.75419	-343.755686	22119329.6
82	300.543156	0	-581.876899	-329.426768	3046340980.0	4690520.1	40134.3484	3343.99403	70.5213885	232698.216	2835.92919	46785.5641	-291.700872	-471.394278	-603.126899	44415800.6
84	298.929822	0	-617.277218	3265.0704	432.999564	15292.2771	7347.87146	1298.92934	-121.691589	339.971237	1092171.3	1603014.72	-512.407216	-511.108604	288.492729	30009.3473
86	297.755341	0	-536.821367	-536.821367	236601271.0	17877296900.0	15778.2982	5999928.69	819.762785	177319.894	64.2653488	23851560.4	5470.71591	683.620167	32854.0456	441.393122
88	296.299746	0	-569.778559	5234134.54	48744.2359	118252.121	1437394.52	392309.782	1270.2174	116083677.0	22153.5382	8989011.08	2822953.22	267077.292	-591.028559	14567788.2
90	302.582068	0	-585.166872	-373.310799	9512.23462	130340.246	1369.76422	701617.786	-342.453968	12063.1727	1781.80972	-674.756857	1960.36128	13061.2417	2474047.56	4922.34326
92	294.125426	0	-584.359238	-322.105398	51.0054983	-302.398739	12610.4814	8031475.12	-203.951357	765.389737	-491.3582	-673.949165	-348.302783	669.876195	639043.225	539.074139
94	298.559157	0	-638.723256	37719.7778	16646.0322	71316.124	6498.92464	5710.49196	16542.1881	1732.2069	153.936671	-370.303132	747.754759	-595.273255	117327.288	376011.745
96	301.777842	0	-639.496089	-38.203126	52.8978574	250.42191	5545.16548	-625.942716	-256.9232	-762.89609	3.51678648	-374.759492	-338.435962	-257.943724	2051.68134	7630.45431
98	293.370579	0	-639.227178	-84.5871379	72806.7184	-127.257394	1354.10244	-636.832205	-317.143657	-762.62718	5354.56737	202880.554	-357.691536	-542.190464	-108.35733	-110.761569
100	295.221636	0	-593.063646	97876.4149	1893.25911	133689.297	2328390210.0	37529425.7	363.721108	2453289.22	1425.23095	178812.146	30884.9637	107601.796	-614.313646	27585.3161
102	298.037598	0	-668.514335	9421.7454	2769617.66	5083.33294	173457.156	2854326470.0	5886.88827	57886.1914	391.208168	22697.8788	3855.84497	-244.257218	-689.764335	152196843.0
104	295.496294	0	-648.581088	428330.198	-567.371089	2853.22525	37887.1981	5547928.44	1998.37105	14365011.7	619.111549	3762383.91	7350.01449	10978.7487	408460.448	1064870620.0
106	298.589104	0	-558.955309	-167.737252	7479.5022	1044.88238	16338.9327	12761.2311	-259.782291	2296.93603	-491.905306	-494.929887	-185.54772	5118.31815	17743.1472	157334307000.0
108	298.260724	0	-666.206396	-376.700133	8451856.83	-460.884759	5629.23265	-591.49362	-454.046393	180646586000.0	-535.67122	17113.3569	-399.63039	-553.055611	-544.299669	9964671.68
110	299.290462	0	-591.820151	1701.38018	-510.610152	89887.1613	3232801.73	4444.24207	1319.12002	2171523880.0	-144.424871	806.727336	561.005293	3156.47334	4880.47608	4572.89876
112	295.100863	0	-630.620423	-369.062654	-549.410424	983898.026	131030.39	98435.9289	1951.46677	2006.82218	-483.242399	4178.36252	1911.11352	-129.830996	3837603770.0	90941.5519
114	300.61225	0	-640.603652	20750.2162	-430.371596	2114.8439	125273.823	1770.03014	-45.5208333	1702932.48	10517.027	48444.9109	70672.9988	876.96581	-661.853652	1670435.33
116	298.88683	0	-685.554734	3221.19073	191037.443	10768.964	29226.3274	754878.347	204.059277	3831830940.0	59.9367485	138840.072	10122.169	859.011365	-706.804734	35487002.3
118	298.428719	0	-648.55964	49200.9415	-425.645901	6303.94872	89088.6959	3395954.84	1273.25697	1907387.42	3329.91446	89387.216	43309.4169	29184.0381	-669.80964	124135.108
120	301.734344	0	-615.337068	30620.1824	770.692606	242012.621	328116.477	9424.49384	-42.7504281	1447650.61	275.912022	29149.2614	3209.82113	2228.92906	-636.587068	51174.4385
122	296.029937	0	-594.937117	-594.937117	24844.7608	34337.9856	27097.9345	134999216.0	1756.09304	54472.9392	20607.8959	2960709.49	29085.9737	2778.63542	1661532.14	18110.2307
124	298.485318	0	-652.868541	-494.360699	27721.8035	64.4054185	2392.10883	-540.305873	-91.6574103	-776.268543	481.658154	429510.871	-205.993176	-215.880089	-218.44458	14616.8151
126	299.346319	0	-504.915662	4636.60176	-423.705663	16009.7525	18348.2138	1878.85289	815.717916	3528.52936	28462.0366	-56.8296956	901.48013	363696.893	943485.376	3586.01829
128	296.429823	0	-610.72988	36075.9864	-529.519881	487.547842	770333.883	3492059.83	544272.788	5762.78689	75.0603734	628333.903	104567.384	547.268285	556461830.0	864341.85
130	291.504859	0	-603.59752	-394.306951	11512.442	5488.38244	21340.6481	33486216.5	-42.0117204	2083.39172	-436.636331	-693.187517	-295.768181	1358.96374	2778.92422	25657.9961
132	293.788408	0	-640.77713	-544.212537	36706.7584	75366.6156	1252.11566	1138.71494	-14.3791111	2466.93028	-573.727127	-383.172787	-356.890274	-452.672808	67583.0119	802583.73
134	295.169807	0	-622.051991	-271.714855	8085011.34	60431.5728	1599.06962	1167.53759	-276.119075	-89.6649416	-555.001988	-158.373798	-213.669288	57.5935566	377.409674	2045106.21
136	292.475766	0	-657.342445	-147.143907	7220.28892	1889016780.0	1462.36576	-723.892449	274.204319	7179.08209	35529.6006	38917.0393	222.562625	-559.020584	1960.15198	-433.167069
138	300.716431	0	-625.709597	826612.819	-544.499598	35057.689	1503037.02	19456875.5	14760.5479	61055.3501	41688.9851	77350.6218	22503.2197	612.132171	58523.1293	8193347.98
140	302.327319	0	-644.111519	258.306875	-562.90152	727790.583	325391029.0	355412.069	125.908658	11188.9621	1549623.25	128973464.0	-252.738948	20752.2373	2964.68467	137588.034
142	304.561864	0	-654.363715	101726.545	172.710331	457.189095	44100.8002	9464.33503	-64.2953211	78915496.5	3032.65161	531.507246	2091765.23	-416.417077	-675.613715	239754.551
144	300.24642	0	-561.497945	17764.9391	26742.4768	72121.1462	438633.107	1981828310.0	1864.5684	141039.504	4609.01814	8577.69488	108833.952	-518.047944	77920.885	15556.0631
146	297.12356	0	-641.391913	131058.153	105326.849	231969920.0	13787.9605	152541833.0	18573.8907	3549218.06	-409.613705	5657.55695	10922.6984	-597.941912	843006.722	659438.498
