time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	298.215055	0	-576.362811	-576.362811	31136.0471	12214.5619	242270038.0	-43.3420315	18098.9541	1123.36238	342.584114	2620691.97	54302.8883	3496.57189	147951.795	27085.1861
2	292.683851	0	-580.315615	-318.161002	-263.816155	1308876.92	22269.6593	144158.725	-204.285447	43513.4324	-513.265612	1809.13983	740.28439	-203.060864	1058506690.0	945489701000.0
4	297.59091	0	-668.552636	-668.552636	-249.754941	-411.131816	2159.32184	1820.46311	-348.29152	-650.644377	479.706094	-488.801706	-485.049987	-553.822111	-539.12491	764.529651
6	295.929144	0	-584.37992	20688.2932	33778.451	-254.497227	182134.765	151629.327	424.02576	41032.499	702.634163	6060748.45	132986.206	4377.38811	-605.62992	187258.444
8	300.726873	0	-691.954357	-637.697698	448962.62	11525895300000.0	7404.17033	-9.1725114	-188.207717	13254.1405	4629.72155	29.0570107	2466.46502	-648.504356	3733.29648	4611.26592
10	300.810932	0	-541.999146	-429.370122	6853.79304	123029.731	482309.806	27527.4737	-249.740195	-589.598152	-474.949142	-527.738416	-385.635919	-400.492832	819.401512	-134.377104
12	295.313351	0	-528.435522	255.417046	63454.6787	300912845.0	1314585.03	-437.85979	-160.074387	2602.45021	-461.385519	198.111173	-316.932008	-314.659316	2455.79094	92163646.4
14	300.905296	0	-604.968237	28940.9917	38754.2688	5895.06037	1810399.21	-671.51824	-102.241646	5256977.11	6434.25656	713419.346	2470.10457	10766.1684	93361.607	42783498.1
16	300.673547	0	-599.373053	-599.373053	91547.375	85.8886339	279418.356	93.370602	-91.4687587	520306754.0	1105.83631	4044.62101	536.073795	240.340986	12021.1617	58644.4193
18	296.794775	0	-656.665376	-656.665376	-330.830133	11654.0945	202136.507	2012856.59	466.939273	1382.63266	-397.936071	-571.413178	3539.9435	37825.2018	8864.04225	6676.50139
20	293.743947	0	-597.55119	5681.57496	1487.02612	2482.26981	200000.714	2887.45842	10877.205	194784709000.0	3308.96751	463.653367	42631.532	-554.101189	8100265.07	51620.5515
22	293.519485	0	-638.698039	-638.698039	7594.33017	11192.4253	23686.6559	400.537643	209.289255	435.025644	-424.103319	36697.2989	315.26337	-59.7042282	22856177.6	309530.795
24	300.356888	0	-638.218642	812354.837	177727.008	10421.4971	25376670.6	102428.493	12128.4275	757577836.0	3062.14893	324151076.0	56168.4473	-594.768641	114335.344	32113.3366
26	299.084437	0	-692.067183	2793.37752	7029.58525	-543.497176	93072.0507	-611.850127	18840.0472	1228.04291	935.015604	4599329.85	6796.67012	4756.94663	46761.3027	35906.4687
