time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7
0	321.199057	0	-2095.70587	-2095.70587	8871.45174	12472.0024	-715.534776	49813.0084	564053526.0	2297079.56
2	295.410683	0	-2037.97319	19236.0083	-579.657093	6190.07923	1608114.66	1596225.5	-2038.79319	232084358.0
4	298.103444	0	-1943.78694	46583024.9	-2045.89694	2547.26048	157681.138	688061.091	5867138.44	16339999500.0
6	295.803281	0	-2012.16719	35241.7354	-2114.27719	3038.57379	60068333.9	340785606.0	26393316.9	194012758000.0
8	290.763724	0	-1999.59175	54230.6067	-2101.70175	67.7525404	8602.28978	540416.674	16099.82	495086.554
10	295.091005	0	-1980.11576	1930818570.0	-2082.22576	8278.44333	466779.395	107809.644	786187316.0	4543376.56
12	294.369687	0	-1942.96479	44528425000.0	-2045.07479	12425.5716	82136.0501	1529.38343	748420.245	559433.915
14	296.503913	0	-2035.14372	63426874500.0	1302.16105	11500410.2	61598408.8	3363091860.0	88556122.6	-1909.43372
16	298.671807	0	-2014.17911	-768.506464	17103.5691	-1847.22938	225934137000.0	620400.307	-2014.99911	39084.0502
18	294.677709	0	-1976.26677	457321.763	3398.40256	5779.06457	17510221300000.0	6446.0212	308699.684	-1850.55677
20	298.448601	0	-1969.0554	54652.5678	34022.0743	56.8324984	22550704.9	-2220.7754	844850.474	688554.841
22	296.04973	0	-1966.0413	241201.724	-2068.1513	6481.26603	8815984.86	643275.863	5619067.9	45845.8382
24	298.583193	0	-2036.34799	7720808650.0	-240.289433	3996026.31	203252.835	51116.9653	359693284000.0	-1910.63799
26	294.773698	0	-1979.9715	1572966140.0	-2082.08151	254152.849	1533036960.0	3136.26389	264922655.0	27851.1105
28	297.202657	0	-1966.07562	859803.778	-2068.18562	630.661451	50670310.3	109871.367	415036502.0	15658.5346
30	296.395241	0	-1878.12773	1876927560.0	-1980.23773	3777.12546	131249.204	749723.957	123264.959	2866223.35
32	302.111137	0	-2034.71396	3867177950000.0	-2136.82396	930886.348	948097451.0	7827.32704	12740329.9	3183.9268
34	296.74818	0	-2024.29531	8105689.01	-2126.40531	623490.746	2064.75679	1731.23162	132651768.0	-858.100479
36	300.485665	0	-1984.69834	19586.077	-2086.80834	1848.53225	827088990.0	36467460600.0	18637184100000.0	45971.6186
38	300.302584	0	-1931.96823	4238912.15	-2034.07823	1312.44809	305075.648	7350.62345	5751301.05	227004.734
40	292.778118	0	-1971.2433	769.045379	-2073.3533	10353.1006	74963.2151	3565872.6	9461735.72	145246254.0
42	298.186534	0	-1937.58287	-1937.58287	3698.37205	88692287.7	10885387.2	8757.7248	321426.477	12929.6591
44	298.766243	0	-1948.90649	-1948.90649	4740.16367	-1826.90063	161712.281	1597634.76	1384992.46	12496.99
46	298.784159	0	-2033.13656	36207.0874	-432.519704	29641.1861	282107.532	249058.848	-2033.95656	14770498.8
48	292.325281	0	-1953.004	1451994.37	-2055.114	27970277500.0	667.878522	4182820.4	11502.3844	126162474.0
50	293.561184	0	-2031.66968	-2031.66968	-1036.23276	56456.3884	2032.14106	11364.8441	16894.0521	526165.586
52	296.566438	0	-1988.75746	14420347300000.0	-2090.86746	13564.5809	289593.558	23325.3676	17218.1479	113267.429
