time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6
0	314.509717	0	-555.833178	-555.833178	740328.188	33587138.0	14118631.8	57990.5782	749837.567
2	299.332695	0	-569.790087	-308.327249	-432.760088	3341196510.0	982841.949	-172.888769	349317409000.0
4	299.679546	0	-518.967525	-518.967525	28645.161	759970.25	4337.65244	10382.0251	51432.5233
6	299.133967	0	-513.160128	-513.160128	326386.517	53597314.4	11041526800.0	2476.30355	14142.9467
8	304.404617	0	-503.283839	-503.283839	7031557020.0	24934.8959	165983.168	1610079.15	1664.601
10	293.780485	0	-511.677059	-511.677059	230334.158	19062589.9	3879317.96	20343.0194	520858.669
12	299.416926	0	-548.752131	-548.752131	124026.71	5192756.89	44824.0211	11550869.3	978.086247
14	299.660782	0	-574.910898	415.120862	37.4192457	265898814.0	21510832200.0	-427.550897	12999.0845
16	296.866343	0	-545.202104	-545.202104	6197.69872	2081398.61	3302421410000.0	12953.2053	87.811291
18	304.473332	0	-546.63324	2283.86367	55540.7408	17244972400000.0	36290942.4	-399.273239	329275.07
20	301.900317	0	-540.190854	523432742.0	1641.43007	10787690800.0	75176.9563	-392.830854	1030993100.0
22	301.186302	0	-519.062189	-519.062189	19048631.8	15304596.0	458306.296	533.582106	1805.21906
24	293.066199	0	-487.610859	-487.610859	64239.2524	59605854.7	25259820.1	-94.9784865	843.631373
26	299.727916	0	-574.71406	2557.29342	51898.8245	2986025.26	53705.6193	-427.354059	12853734.8
28	295.935493	0	-532.339451	-532.339451	15785.4234	408858553.0	55225954.4	662.886629	5651.33472
30	299.675313	0	-526.127425	-350.30786	-389.097426	46884.8333	4643.53391	329021.028	223376.573
32	297.894533	0	-572.209566	946.691298	14630.9446	5035204.48	12074302.5	-424.849565	139244.416
34	301.290621	0	-541.562736	6131.3564	1843.30494	3144549.4	-303.202736	2826.5447	-337.020307
36	296.751781	0	-495.039652	-495.039652	5532.21834	5369210.25	1812317.38	51.1575293	14862.0776
38	302.201847	0	-487.714756	120.559294	798.629943	231879997.0	321542.891	-340.354756	4587.26617
40	300.234284	0	-527.837583	843.002997	399124.865	5692.73107	59992007.1	-380.477583	-214.911848
42	299.583644	0	-540.764151	-365.930745	9819.0496	1121431270.0	228404245.0	-393.404151	12023.149
44	295.31138	0	-565.310562	4.47220977	415671.106	6688113.04	-326.950561	-35.4207367	-73.4058268
46	300.460537	0	-547.526099	58668392.1	1963.18748	6280.0425	466082638.0	-400.166098	4269.89168
48	297.776212	0	-554.245876	-387.772833	-123.417031	77087139.4	-315.885876	-65.3499735	32777.7153
50	297.117284	0	-569.398901	-60.5233341	492.564678	13039.0405	-331.0389	908.050836	594.536537
52	298.300352	0	-523.150148	-319.682588	633.973073	1082511400.0	-284.790147	-144.787535	-289.844818
54	295.639013	0	-560.98671	1593.66651	28357.8251	19501.4755	2012.94648	-413.62671	7752.06852
56	297.677252	0	-571.902892	-272.622548	31894.2291	348559.876	33513.0234	-424.542892	310818.988
58	297.375821	0	-561.712983	4834.67667	-424.682985	226774.872	1421.44413	4861.45077	21770.6151
60	297.312428	0	-566.084922	-424.126304	2793.73702	8149.86167	227547.006	-418.724921	27238.4006
62	294.845719	0	-569.417469	6665.64283	964.231831	181983.427	54719.5007	-422.057469	533725.182
64	297.293611	0	-575.40575	71346.8769	27450.4105	5240203100.0	1630894430000.0	-428.045749	540734.071
66	302.644466	0	-547.757566	8821471030.0	145164.818	85608025700.0	-309.397565	42213.5299	-299.884207
68	298.953778	0	-542.332326	465.036353	15891.1178	25335.7259	1118448.36	-394.972326	10575.2755
70	293.296124	0	-551.301374	1.86698382	-145.717931	7614864.52	4773.69728	55.8808067	-660.361372
72	297.49594	0	-557.151504	79919.5507	208035357.0	119747.325	15612.0655	-409.791503	35040.2858
74	296.505446	0	-579.692346	8058.62088	15195.6112	10766.9791	32807.5399	-432.332345	236223.262
76	300.013128	0	-520.634131	23478027.5	309.727994	185126335.0	3580.15613	-373.27413	2950.04639
78	296.159678	0	-562.655666	-229.774119	-348.739372	1868610690.0	31737.1793	-415.295665	8719.98951
80	296.932305	0	-573.001301	32519934.3	24065.0464	118682.675	14163.8576	-425.6413	22351.6211
82	301.902943	0	-531.804512	53045549.9	1380.32215	4629926.14	131014925.0	-384.444512	180278.181
84	299.605265	0	-541.592461	323761.79	-404.562462	1293351.07	18241.4236	2290.79194	21630.2266
86	300.837126	0	-545.978968	-290.308007	-300.042905	9097254.82	-307.618967	7698.52149	252154.75
88	297.436281	0	-543.670554	6253.42298	173155.038	2033263810.0	-305.310554	61494.0189	3119.63509
90	295.4577	0	-548.680372	118992.348	1353248140.0	386765.114	-310.320372	15173.2524	3634831.98
92	297.981054	0	-588.974416	4644.18552	-451.944418	743859.731	4470.51812	1520.59407	29053693.1
94	301.825489	0	-556.819079	342261.348	703.590896	21861.3438	25838.8871	-409.459078	2185565.87
96	297.729052	0	-513.84999	-513.84999	223338.258	8085552.54	18131.4133	2491.83772	42889.928
98	303.787201	0	-553.221401	-166.512761	-262.585351	515757.899	-314.861401	-129.345526	-390.971982
100	298.222477	0	-538.644846	33762061.0	-92.8496981	44516.1302	141124.999	-391.284846	1661215.45
102	301.739464	0	-555.718117	1519.34226	3299.46785	33533530.6	-317.358116	-95.5686849	-345.476018
104	294.360138	0	-544.944593	-133.249945	601.823284	1.53093734e+17	-306.584592	59.4774726	1612.15363
106	300.745433	0	-528.699314	-407.020291	415362.799	152307651.0	-290.339314	125.424729	421.230224
108	297.585955	0	-581.358102	2050469090.0	249.396072	51863.4469	-342.998101	-164.169736	4078.86957
110	296.662551	0	-569.179854	7978.26561	8261.81368	120692016.0	-330.819853	82318763.8	70105.5119
112	298.299679	0	-524.406282	345.665381	6503.49126	322653721000.0	-286.046282	406050.808	365692.128
114	301.747948	0	-541.013176	30581.1773	251.455485	3211673.39	-302.653176	-202.773263	4755441.86
116	301.79292	0	-550.476656	-43.1523497	9265.04198	282282.208	114221856.0	-403.116656	571704.564
118	295.555498	0	-559.731435	-233.679902	2436.20258	2200492440.0	-321.371435	-221.704128	1815.36993
120	296.368731	0	-534.796348	73.001435	15247.9476	6151068.96	-296.436347	-251.08594	-317.066107
122	298.40014	0	-491.786031	-491.786031	314.551596	693716.495	3032.34868	358.286773	3948110.11
124	295.556948	0	-525.68744	-420.232094	-388.657441	4386570.34	2604.03156	709.113279	42724.9152
126	297.141233	0	-523.429053	-216.019775	1635.0456	7049952.95	172113.772	-283.627278	-632.48905
128	293.658233	0	-557.809585	-113.053003	36908590.0	7717675.46	23156.6216	-410.449584	13913.5771
130	294.32715	0	-563.398078	6350.07332	4145699.59	27819011.0	28571.4353	-416.038077	3973.24669
132	300.569513	0	-578.333894	3082.92575	14141408300000.0	1152.24443	92126.8145	425.500024	-687.393891
134	294.438427	0	-587.777499	1512250.96	58143.922	33428.1716	-349.417499	12098.0646	2041.55931
136	299.474306	0	-532.410807	886.202185	-178.972827	723173282.0	1413.65506	-385.050806	2650.91585
138	302.358156	0	-549.546305	1472.14897	6513.07445	1485192670.0	-311.186305	373.224083	100369.216
140	302.681901	0	-527.045124	29456.5403	577.938871	28747987.6	-288.685123	427.448717	5676.28913
142	296.764398	0	-566.085712	172.244137	84273.5662	-679.655712	442874036.0	27341.3912	-380.372959
144	297.958402	0	-511.523012	-511.523012	10369.373	215821495.0	22193.6244	2632.21157	30383.6963
146	297.73498	0	-549.728968	1027.77415	360.505244	2734062660000000.0	31293.6262	-402.368967	25593.2951
148	300.597532	0	-556.847805	-270.515062	558.03176	907029.774	6594.48422	-409.487804	8371.82895
150	295.554204	0	-559.813865	141.808512	-149.175895	65931.0396	-321.453864	-158.012772	64049.9217
152	296.823179	0	-601.186857	23933.6454	104357.08	8904.12818	125726.977	-453.826856	16849540.0
154	291.554491	0	-541.046276	1995.74507	-200.029357	32265737.0	-302.686275	3738611.79	112092.553
156	302.89568	0	-548.968458	198.743442	5541.04766	7426481610.0	-310.608457	14653.301	926.239919
158	297.679438	0	-552.421825	4545.88085	-415.391826	267241085.0	234464766.0	18955.65	4749.96411
160	298.183937	0	-511.767002	6227.38513	1361003.57	997617.118	41742.3136	-364.407001	-212.429963
162	299.687329	0	-525.303103	2598.74079	194.443936	217221491.0	29400.1416	150.892307	-634.3631
164	297.319179	0	-557.983493	3030.06487	268148554000.0	115009.009	-319.623493	-129.486249	3364.57964
166	296.808487	0	-583.911821	27319.7858	36.9970805	2847953.72	-345.551821	6508986.46	75789.9836
168	295.88551	0	-528.859029	1170287000.0	230.897166	61471274.5	-290.499028	2658411900.0	672545869.0
170	293.533344	0	-538.623009	-271.170094	406.672472	43943.8617	7391.19055	-391.263009	914.343981
172	296.294282	0	-553.844231	1322.60041	6158.37534	18502908400.0	-315.484231	936.472133	1780.65425
174	295.32299	0	-539.384338	172347.098	-186.219877	3930876950.0	-301.024338	4359.84374	262269.431
176	296.348879	0	-538.218622	99448348.3	45907955.6	2519233.8	-299.858622	121191.717	159717.842
178	295.416929	0	-568.810326	-384.355977	18.186805	677586057.0	-330.450326	400527748000.0	9834568.55
180	297.816393	0	-541.41943	-205.94571	853.216402	111445.496	-303.059429	833.357982	-220.298741
182	293.162411	0	-531.321988	60648.2695	8453.37574	226424.322	44533.5267	-383.961988	5932.80386
184	298.839114	0	-528.419656	1045.97091	5834.02292	8101.67287	218254.086	-93.8723251	-637.479653
186	300.472791	0	-592.014875	-106.061365	715.165721	23239394.3	-353.654875	1063.20758	479.670497
188	305.819127	0	-590.202747	28.4773652	31224.528	80967.1288	24918445.7	-442.842746	416.21324
190	301.014402	0	-540.422544	-17.2671187	24365.2478	10881068.9	-302.062544	2159.62648	5733019.06
192	297.915781	0	-572.049977	980.525002	4054.98861	911927374.0	-333.689976	44455.5503	1972.94822
194	295.980398	0	-552.39622	2868.17493	-223.941688	178223.389	-314.036219	387.536322	653.166162
196	301.465147	0	-574.081578	-210.192904	8707.03694	9813.28536	364435126.0	-426.721578	7399.27813
198	301.359559	0	-530.502798	-156.472096	15646.8471	38433271.1	-292.142797	217575713.0	157592.025
200	295.602356	0	-573.710662	398140.555	-238.442457	2644080910000.0	95696.0793	-426.350662	17211467.3
