time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6
0	317.469974	0	-555.833178	-555.833178	740328.188	33587138.0	14118631.8	57990.5782	749837.567
2	296.215285	0	-555.766298	3982.9212	-418.736299	4405467270.0	2084.50146	4233.27157	1811288.45
4	297.56094	0	-523.205335	-523.205335	65265565.1	69740.9128	73931317.4	6192.63328	3038.94636
6	300.586441	0	-559.085904	-356.796169	-150.995169	3332.14485	8354.36273	-411.725904	-4.27477549
8	295.761889	0	-510.64048	4729.90521	-373.610481	1502275.61	8557.61794	267.96865	1526.77875
10	299.141818	0	-549.07985	21.3349704	-412.049851	427334.691	6626.0627	1162.05255	140619.288
12	299.253402	0	-511.071819	-371.634231	-374.04182	22926569.2	336.214963	1252.10939	333626.841
14	298.594188	0	-524.464665	-136.848045	-387.434666	21783692.2	69062.4812	891.218215	2027477.57
16	299.841878	0	-529.641383	1665.70034	-235.822242	35725.0492	3235217.01	1133.18571	-638.701381
18	295.200683	0	-545.827943	-338.793717	3070118.59	3701949.94	45489.9819	-398.467943	1228.23121
20	294.643471	0	-522.261474	-522.261474	5843.74601	619954.865	28992.4078	967.358973	9798.1608
22	295.919757	0	-568.878156	295922.234	15484.3566	33018340.0	-330.518155	3676349.86	11321266.1
24	298.193908	0	-561.941805	793.225537	-424.911806	1017074850000.0	3259.64567	2959.20994	2710898.1
26	295.223242	0	-562.219317	55.2074995	4333.75152	21027604.0	46540.6133	-414.859316	-329.197131
28	300.112961	0	-576.362278	-192.735963	6265.59491	11620.4479	40214.1813	-429.002278	8876.94248
30	300.076269	0	-521.065209	34936.4054	1802.88854	659791115.0	14917754.5	-373.705209	1705756.53
32	299.841926	0	-522.997881	-522.997881	22651597.0	365223037.0	6130290110.0	3081.17996	8495.67885
34	297.935266	0	-507.238902	-507.238902	103625.927	46426.4199	279340.561	7623.33603	2198553.19
36	301.469677	0	-529.133652	4678.968	153.315633	273942.549	439328355.0	-381.773651	122755.498
38	297.093273	0	-547.972267	241.409467	1552.66836	43795265.9	-309.612266	162526.723	1180.56235
40	300.13184	0	-540.048536	-76.85995	66597.8268	174145764000.0	5292273.59	-392.688536	2588.06475
42	298.859535	0	-554.024647	57410.2561	12431.6826	29207.2776	51686.1304	-406.664646	6374524.91
44	296.117597	0	-551.783738	-271.939338	1156.25482	20971.5387	1630790.99	-404.423737	7126898.72
