time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6
0	305.018699	0	-499.054695	-499.054695	1431146.14	193681.527	48522.9327	393.316064	113576.15
2	300.518552	0	-487.016661	8057.13432	-93.2380947	771604.042	-252.936659	3164101.48	6262.35568
4	288.924245	0	-472.170048	5385.62619	939175.092	6783.15265	1509787.89	-329.210041	2276.9286
6	291.544606	0	-449.882212	2845.02199	3771.89756	931.371032	-215.80221	131.950928	788.09487
8	297.859398	0	-427.111416	97525.2575	-181.927473	12095.2189	-193.031414	44644.7803	-113.691572
10	293.441313	0	-479.049649	776.100422	-357.099652	167700.54	662928.63	316.550002	6327.83466
12	296.09908	0	-456.88777	478.087788	44987.5835	1065788000.0	1406397.1	-313.927763	-17.1989056
14	294.277252	0	-425.673279	-65.4148819	-303.723283	112358.715	316.541559	439.361141	15192.0751
16	296.867684	0	-450.984129	32233924.5	12342.5253	56148.8176	13216.6135	19730.2299	-570.734129
18	297.74438	0	-481.963237	-394.699976	165.258567	68761.3377	2263635.09	-339.003231	-275.747298
20	301.175885	0	-473.578334	-473.578334	344.919507	910994170.0	380670214000.0	1875.35476	9997.60087
22	297.123804	0	-411.245604	-411.245604	9449.61023	2091252270.0	241695.883	-85.8957223	134117.955
24	295.50497	0	-488.82346	6843.02484	-87.8754518	5353014.03	3795.49518	-345.863453	2610.78354
26	290.029216	0	-440.312162	-440.312162	69914.4851	649199659.0	3082.82036	318.38321	35264538.6
28	300.346701	0	-487.01385	897489.169	4960650.94	5808.47928	10535.4865	78.37241	-606.76385
30	299.790097	0	-432.397091	-432.397091	117171.242	39907.0226	2128.48699	1682.21767	1046.15864
32	296.119651	0	-468.773272	4995.69751	27926.6893	1595.91385	96759.9404	36230.1744	-588.523272
34	295.688845	0	-519.523224	-118.40252	119554.153	-656.443222	45242144.1	13032.5519	19775.9179
36	290.270967	0	-435.630247	33826.5304	26739.2958	169712830000000.0	24273.4307	-292.67024	92438.1804
38	298.650017	0	-464.621313	421976.931	106.416683	-601.541311	536.08477	920.845355	106.186012
40	295.565168	0	-530.194425	10520725600.0	74927.1852	7.62386249	41806630.0	-387.234418	5996.92749
42	295.163585	0	-477.889935	32310.1419	50967308300.0	82759160.9	4294236.9	3810.16538	-597.639935
44	296.221752	0	-499.714757	3289.60957	151.677504	5773.12308	111949.149	17.9016959	-619.464757
46	290.359681	0	-446.062675	6825.73858	378365.536	-582.982674	9947.15896	1109.68945	71207.6894
48	293.456256	0	-410.592301	22222.009	209.881848	-547.512299	6524.42897	19029.66	3736.42335
50	294.64438	0	-440.268818	64624.32	2337.12287	5935.53189	118623.821	16332.4291	-560.018818
52	294.68628	0	-418.264996	-418.264996	4371.36802	9783992380000.0	77281408.5	3874.77299	670532.945
54	301.174485	0	-472.828373	-472.828373	16620.2857	14922.1851	218730.256	7329.78275	1561.1653
56	297.347015	0	-488.370013	350647.921	1704.83077	1282846.69	52009.3177	-345.410007	37033.783
58	299.717256	0	-465.827908	54918.9221	-343.877911	19193728.3	741.329212	851.367569	109.256091
60	292.742331	0	-442.710607	57746.8572	2344.45079	23382.5759	45399.084	210.242626	-562.460607
62	297.100486	0	-484.58169	649.88813	-362.631693	70699.2257	157929518.0	1632602.41	2871.44226
64	302.825881	0	-454.859526	284185.402	1022.58622	5537551200.0	130580.564	40495.4411	-574.609526
66	296.431881	0	-425.682434	1396.84002	16460.1506	15540.2963	30484.8923	-282.722427	9788.10225
68	306.092119	0	-441.90022	-441.90022	3000.6719	11927.1129	872721.565	-128.879447	-398.54586
70	296.469649	0	-438.206694	2721.91074	1944.74163	799.765202	2410.05747	-121.935511	-557.956694
72	296.893338	0	-436.231041	12528.0286	83115326.4	154230.625	17881511.8	169.61546	-555.98104
74	294.735078	0	-456.531678	20003.3567	95474.7717	64751.0933	9240762.56	-46.1480608	-576.281678
76	298.991635	0	-438.994921	-190.504189	6288.80043	1421596.1	20922.3938	-296.034914	159606.984
78	298.67563	0	-455.329399	-174.218417	123051.15	589753.621	6034.33919	-312.369392	23137.4697
80	295.516566	0	-409.296782	12204.3279	2797.20489	-457.582295	1203.32701	-175.454048	-529.046782
82	292.712385	0	-479.885705	321451.051	2020.82429	-234.146772	163851.562	1.63831963	-599.635705
84	295.610408	0	-419.750681	8348.22293	3868.05245	21352.2466	6596.3786	1434.93836	-539.500681
86	298.656222	0	-513.408343	27245.4266	4364.68389	8012310.92	-279.328341	2019.90332	195564264.0
88	300.031313	0	-435.402596	-435.402596	22363.3515	132768.595	594444.064	160.495163	8525.45241
90	298.424787	0	-423.315217	8.39419151	-301.36522	26103642.5	1254.75594	-115.378157	1895.7167
92	297.263869	0	-445.252492	30847.4577	3708.23374	-490.817148	11467603.2	-251.328957	-565.002492
94	297.439229	0	-465.565152	33921.5969	163.346959	-602.48515	45298.4947	-194.629549	9.37857371
96	298.514307	0	-468.957321	65363045.8	198.075475	808722959.0	4020362.51	2509223.27	-588.707321
98	302.568627	0	-412.831822	223779.895	133629.584	1140.45893	27299.2798	22.6990313	-532.581822
100	299.972343	0	-408.642319	13369515.2	1571859.56	88916.6974	1493.32463	68200.1799	-528.392319
102	300.925198	0	-472.901636	13274904000.0	24957120400.0	4010.53216	15314007.0	7647790.71	-592.651636
104	301.391566	0	-428.499125	846.427569	6970.20249	7687.41535	20024.4385	137.277065	-548.249125
106	302.96302	0	-464.582948	442.490074	114352.845	-16.7378987	132623.853	423.763086	-584.332948
108	299.047485	0	-506.539368	6173495.73	868.007297	7505.36594	30076391.7	-363.579361	35401.5799
110	295.769105	0	-458.683984	241580.115	-81.3052818	3388.89832	242620.973	-315.723977	546.049729
112	299.288716	0	-466.837923	631.464256	19089073.0	84.6426126	566491.508	-219.64487	-586.587923
114	293.608435	0	-410.998934	1196.70572	742.383553	-216.603693	8589134.98	6073.27246	-530.748934
116	297.415212	0	-417.670726	6283.35263	270161.165	-554.590724	25602.6153	-178.856006	-338.417326
118	290.933486	0	-479.218854	4294.22055	12395.271	12227553600.0	24969.3632	-336.258847	3752.1904
120	296.052259	0	-405.944223	-405.944223	2788.77218	4260810.84	15602.6075	569.666337	9240.36406
122	292.853201	0	-528.883092	740718.618	1675.15942	1592492.93	2640375.3	-385.923085	1344.92901
124	302.521616	0	-445.511885	70240502.4	2868.31143	-582.431883	882853.041	2297.70336	1378127.84
126	295.868253	0	-422.981178	-422.981178	1010.80904	3251864.9	52924.7248	2644.45857	10094.7664
128	295.396295	0	-448.091652	65.0157308	-326.141655	2819026.61	23017.9741	465.72547	99075.8746
130	295.548265	0	-483.026923	72.0491648	96034.1843	327.190388	58332.5501	-340.066916	-420.826322
132	294.535314	0	-390.173154	52322.9508	-268.223157	14152199.1	9695.27746	2332054.73	382075.867
134	300.914632	0	-390.133429	-390.133429	423.399895	148858.67	783180.767	15642.4454	4159.44299
136	296.91711	0	-472.594878	1617078.51	-37.7762266	8929.44247	1479.95718	776.13586	-592.344878
138	301.466742	0	-463.896695	13867.2567	859.089652	-600.816693	13542.206	80.091753	1540.19756
140	294.908383	0	-462.917085	20875.6754	246.963463	1793465810.0	-228.837083	-154.626017	-183.225054
142	304.754609	0	-445.016157	-445.016157	45173.0159	606460244.0	276288.52	1927.51707	45421.0066
144	293.647094	0	-467.065938	282344.286	2119.05805	429869.823	-232.985936	-56.6358856	520.27892
146	296.22404	0	-478.951029	-92.3433171	6373.87569	839946.622	-244.871027	-147.357308	92340.9604
148	297.095446	0	-489.181858	-135.0346	60277.0794	739410.401	44084573200.0	-346.221851	1714.72161
150	302.885943	0	-475.31025	128.559578	6686514.29	69022.1945	7641.77354	729856.788	-595.06025
152	295.343402	0	-464.778235	1946.63928	8841.37216	3939556170.0	11589417.4	-321.818228	10265.7265
154	301.570332	0	-474.403982	10137.8001	379890.963	3471594040.0	-240.32398	4044.10105	58471.5752
156	291.593981	0	-461.972968	2466398.26	868.048016	9195771.75	10920098.2	-319.012961	-426.047289
158	291.838039	0	-440.199856	1757.15414	2644.49488	4873.21843	2167.50148	-100.532302	-559.949856
160	297.313557	0	-473.274224	53417.9719	16243.576	1541.47965	841591.848	-35.6517809	-593.024224
162	295.79191	0	-384.94681	5952.78972	-262.996813	1841608.36	34617018.3	-19.3179501	8617576.47
164	300.230455	0	-464.367377	9345.52151	-218.77012	-443.527804	4138843.37	994.303643	-584.117377
166	296.825805	0	-442.562981	-350.973744	-320.612984	396222.434	197145.843	-57.8537893	15504574100000.0
168	296.226463	0	-458.994637	-178.164318	-337.044641	41.061932	-28.1080071	-72.6388657	2995.01052
170	298.626258	0	-457.667093	23.5559418	604.080782	112935825.0	16365.5365	-314.707086	10406742.9
172	304.973342	0	-395.715218	1103.95374	34357.0334	1165878.47	1000114.18	-98.450001	-515.465218
174	304.586059	0	-442.187198	743925.662	3901583030.0	1255.31608	19099.1915	32027455.8	-561.937198
176	301.640654	0	-443.988734	27.5646724	481.320433	198.54432	1084.08524	-181.285821	-563.738734
178	305.378376	0	-507.79159	-27.4366092	-245.888547	2484798690.0	11216.5275	-364.831584	520.032178
180	299.038905	0	-482.666756	66336.59	9347.25237	112191.845	8366995910.0	143497.933	-602.416756
182	295.631187	0	-523.688597	939071.905	91267.4576	91599951.4	2104857820.0	166518482.0	-643.438597
184	294.245615	0	-431.652973	1146205020.0	90.4422746	433786.592	194854.803	-288.692966	-368.866703
186	300.82549	0	-504.16755	15987.6061	1916.77707	98923.7309	28884.7401	-361.207543	779.899664
188	296.504062	0	-486.377528	783707.183	32229.3746	422931752.0	451342.096	728.672406	-606.127528
190	294.693974	0	-437.012338	-268.633186	-315.062341	13689134.9	56406.8901	-142.815663	106.883255
192	293.748259	0	-404.60859	-404.60859	3844.04007	1016998.83	169668.525	5798.01237	40847427.2
194	298.819998	0	-460.939967	2176507.1	-338.98997	1866091.53	4874.27191	-165.06155	3641.06735
196	301.261157	0	-533.046763	1935.87179	1115.57752	12525731800.0	102574.386	-233.809727	-652.796763
198	296.519207	0	-437.999888	213447.342	7253.1292	45599274.1	2768.33201	-183.178536	-557.749888
200	299.075162	0	-458.419703	-458.419703	709.626542	1815836.22	2903565.22	697.040071	357103.995
202	296.626463	0	-476.572254	264096.751	-157.263764	13209328.7	1326373.91	-333.612248	103238414000000.0
204	295.744505	0	-437.408174	-115.972696	12913611.5	36822.1655	1088.57992	33298.1081	-557.158174
206	296.924146	0	-431.616959	9.61766753	10562992.3	3331.52711	1165458720.0	-288.656952	9384.90036
208	300.653743	0	-462.092945	3424.37175	1171.77296	1.47443899e+22	96766479800.0	-319.132938	719094.029
210	291.969238	0	-476.128171	102.965382	29448.5373	46257.0682	75465.8302	13737.9388	-595.878171
212	297.269192	0	-428.757605	-428.757605	811506.435	18377.6473	24607.1378	8903.34865	45867.6761
214	299.282835	0	-454.494295	27982.1147	-332.544298	270926804.0	13449.1082	-205.535013	-31.9283867
216	299.855779	0	-433.785308	23979.5197	15390.9617	740.426698	-199.705307	1694.4232	-425.038952
218	299.998145	0	-478.758771	3582.94458	840646.467	-615.678769	5107.83174	-161.913051	1291.54193
220	297.168389	0	-457.263431	7862.48363	3782.93876	67053954.7	-223.183429	2303.82884	32745.3809
