time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6
0	296.417132	63.3754607	-502.798467	-502.798467	2106.74599	919955767.0	174213.267	1500.77505	253818.101
2	298.2284	72.4732318	-457.931852	7897.1866	9084.7208	9406.4117	-223.581846	780538.154	7142.97082
4	297.205887	86.1552853	-412.725403	6.18630677	-290.565399	86521.8803	1975.62676	226.287319	19949.7688
6	296.941302	50.9343283	-442.993826	9792.32004	5632.4239	-581.383826	238917.856	51.5828321	267206.548
8	299.259263	79.2258689	-469.070723	48584.278	88466.2934	3035824110.0	75348.7652	529.314411	-588.940725
10	300.424701	68.495976	-466.400071	121772.61	-344.240068	3977031.41	53971193.9	251065.136	1143557.74
12	296.226784	82.1258792	-491.901425	197.104319	-369.741421	32105528.9	240021.749	335.675055	23747756.3
14	296.733762	84.8794607	-453.150072	495050.96	41806.1309	1584.67293	-218.800066	1512.35556	11910.2697
16	299.023405	67.2875793	-456.853849	350.10241	4842.27564	34564176.0	407872.468	-314.153852	754.034533
18	295.555472	80.3706165	-445.537103	-445.537103	442.806673	107525.487	110682294.0	88.1268484	67319.0643
20	301.603497	58.3148696	-471.620148	-224.453144	5647.72034	77081.783	120352.282	-328.920151	2132.04041
22	298.07028	75.4497051	-493.775833	387742.329	856.175321	1551963.76	232321283.0	-351.075836	14211.9477
24	305.937367	101.655874	-435.648259	-435.648259	892154.522	812910.103	179042.492	111.167766	4903.44175
26	298.904372	72.3512888	-424.541196	165.988844	-302.381192	734873.235	80041.4996	1514.82632	546.996971
28	299.354653	61.4985109	-464.779374	1207116390000.0	25667.571	526.662486	-230.429368	7047259.19	5025699.91
30	298.288698	80.9788182	-439.025969	-439.025969	43425595300.0	55481077000.0	243425254000.0	2387.67668	32.2476599
32	292.554011	50.6774958	-432.024463	115800.075	-309.864459	81641.9176	39114099200.0	179.491597	50591.4485
34	298.652851	60.4592976	-469.344218	1429.18416	-347.184214	67533.1322	5347.16047	169.539551	1205.11097
36	302.251627	81.9165827	-497.340714	4442.0344	-375.18071	6702.27798	619.642547	84.0781549	31792.1862
38	297.126355	67.4746688	-465.189799	-465.189799	33040.1299	9766286.07	1091709.52	6658.96501	243306.931
40	299.131909	82.888937	-458.291746	-151.374768	592.713121	-323.996654	22965884.1	-146.997847	-578.161749
42	292.443665	89.5425219	-441.521077	756.630095	446.468675	-579.911077	7604.4862	232.85511	14467.7104
44	296.076087	96.6920025	-471.626098	-471.626098	20941.2913	688203268000.0	7756.25417	19841.21	1962.33282
46	296.22367	65.0696682	-408.953892	2413522.38	14436.9083	27481.8603	-174.603886	45239.4748	4222.95618
48	296.82484	63.1238156	-464.802831	30411.334	-342.642827	1209160140.0	1390437.67	7719.37132	9703.24957
50	297.40258	62.4422784	-462.365984	2969.94688	2529.0983	498155.432	110439.214	-319.665987	-381.95865
52	298.184615	58.4624956	-420.624353	96.4521144	-298.46435	25946748.8	654.111212	-53.7531071	215348.143
54	300.505084	81.9667718	-404.912701	4847.01344	-282.752697	24217.4277	1678.44416	755.003352	20191.2307
56	299.62673	65.7557296	-482.272574	1653.47636	17890.7962	55182.2742	-247.922568	9917.68583	101737.495
58	298.276961	76.5656566	-481.728862	-133.596461	11927284.2	93678.5858	-247.378856	1824.61712	684.233861
60	300.665527	60.2096299	-461.669621	26.7584726	78567.6855	-263.49212	963131.908	-100.774702	-581.539624
62	293.441789	86.4146393	-483.916089	2265784720.0	22041786.3	6625.66576	-249.566083	24617.4649	64230.3713
64	300.491125	63.6349581	-413.284563	-413.284563	125871.653	147865612.0	63412.4532	889.859091	40388311.9
66	294.312972	74.1543655	-404.790507	1184.63592	7145.22979	-293.612472	2051.36717	-72.7410375	-524.66051
68	299.353977	68.6655577	-447.623726	3866.30914	3859.51254	91190712.7	-213.27372	-9.02021139	80.2191608
70	300.276497	57.0349387	-423.090411	61121.3967	-300.930407	744251.039	1085.0477	276.748714	220.591293
72	297.589973	60.002294	-425.34426	1.1076484	-303.184256	2025617940.0	591421581.0	-163.716657	139018.624
74	300.354817	87.6046021	-528.200249	211718234000000.0	87272.3856	797146560000.0	-293.850242	43432581.6	12249.4208
76	299.065641	74.393017	-529.219989	8446.69415	4866.82261	13920723.8	330615806.0	-386.519992	52868.2827
78	295.237965	78.0798085	-383.753404	1616.11854	-261.593401	276220.191	29244.524	568.139531	95238403.2
80	302.955013	76.5175381	-398.874648	74.0815999	6315.01532	-537.264648	170131.17	125740.193	397.039762
82	300.866064	56.5506271	-485.191729	41116.0558	-363.031726	227969555.0	1447725.91	13525.8125	1517.49772
84	300.632045	76.2656212	-488.680185	179702.043	1909.38993	2654.01393	-254.330179	-87.7481011	292.864154
86	295.690717	92.4490038	-489.128217	355867.068	110430.665	5337740610.0	5038842.85	-346.42822	3505.95277
88	295.54681	73.1073866	-450.191856	38973.2965	269.877645	-230.826685	281249.042	105.906121	-570.061859
90	301.19271	64.741093	-484.837877	6817.12387	9156.48408	305780.777	-250.487871	422643105000.0	137281.017
92	297.5312	53.925092	-459.466044	9756.90496	523.422935	8607.25209	78165.5503	177.571749	-579.336047
94	296.113006	49.4673999	-443.224469	512.14708	1245.81736	34244144.5	3427.25958	-300.524472	338610.261
96	299.313196	57.3187776	-501.847301	1041.04141	794790.201	4153.92039	4461.30777	-359.147304	-118.419393
98	297.443996	78.5016316	-415.552011	430520429.0	928.584376	90384990.5	30256.4856	-272.852014	1948.23765
100	297.819629	55.4234482	-469.940526	19406740.3	1123576870.0	-608.330525	565356.792	6326.65589	96.0029137
102	295.626784	81.8791569	-475.491117	135839.559	514.423839	86120310.9	58913.9668	-332.79112	6645.04516
104	297.835182	76.4452696	-471.93968	5073.56572	4366.35539	-610.32968	13261310.1	292.896341	225.3732
106	298.319864	100.382903	-501.247976	21005.0285	74358.3127	72379.4952	26499.5746	-358.547979	6527.11782
108	294.987545	83.2811038	-457.726104	30588426400.0	112810.85	370956.674	462637.773	491.09534	-577.596107
110	296.866058	68.7089254	-444.678194	396730.421	133570.462	-583.068193	339.54028	-22.3231786	-135.560961
112	300.934391	91.345835	-447.821496	3890.83759	1898610800.0	7372652.37	-213.47149	525776.428	407601.888
114	295.910619	71.3031416	-441.77776	2141.94549	38466.6926	68312.6183	71455.3992	1676.20316	-561.647763
116	301.344901	80.1461748	-424.696614	15632.0321	-302.53661	270851624.0	91196830.2	632.506433	20692.7913
118	296.461865	60.6632177	-437.506254	9991.28279	-315.34625	33219191.0	3936831450.0	550.025951	6229339.61
120	294.211	67.6103798	-448.510436	-158.576334	4556.87974	53027.8489	-214.16043	631.339299	18063.1128
122	295.433545	74.1822606	-492.515028	279.46019	42133.7735	2891540.87	-258.165022	-144.47709	255.880442
124	294.913796	86.0141211	-474.081146	3358.08536	1505279.96	3223805.1	-239.73114	79686.1121	23858.4343
126	292.530281	80.963862	-472.243935	34122.6342	4765.46094	1648.50785	13650.9112	1639.05763	-592.113938
128	299.444519	60.4804034	-498.451724	11590167.0	-376.29172	4550450.7	2617.05019	2303.44892	25780.5833
130	299.377095	79.8099591	-446.323032	340.885833	-324.163029	32723.0705	83101257.8	617.178089	-173.244571
132	298.403816	90.6811542	-439.815751	16298.4788	-317.655748	329988.652	1144287.49	900.621769	22907.8141
134	294.659959	71.3113311	-465.467113	22537.1126	256551.163	5456.57627	-231.117107	619.881609	6289.86378
136	303.33894	68.7956475	-483.202548	961.72453	-361.042545	819025929.0	34217.3839	17.2894209	81128.4029
138	296.171643	65.3256142	-432.242538	-432.242538	233972.689	570287612000000.0	4345182.04	76158.7429	6506.44574
140	303.719732	83.64959	-501.226981	2507.42081	3733.34176	542420.528	3891.40178	-358.526984	7660.87109
142	300.348942	65.001947	-409.729957	-409.729957	11358.9334	3171907.78	22057.725	-39.8928346	13036.5015
144	295.399594	53.9970706	-427.0385	-137.609535	289.769629	19097191.5	9331.60552	-284.338504	908.231413
146	294.109255	89.6088476	-454.104094	13590197.9	1174.14739	30830.0185	20981.9599	-311.404097	71398.6733
148	298.864052	70.4765335	-489.531028	-212.527981	69599.045	-627.921027	4867095.49	4.66275766	-325.404064
150	296.212232	83.9256831	-456.822841	190659.127	29578.7356	8136.92526	155948.362	-314.122844	1568.46528
152	300.515327	59.4341597	-431.135584	8749.61919	38422.2385	431244.963	-196.785578	-6.86915504	65500387.8
