time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6
0	317.607823	69.2758793	-566.759904	-566.759904	918086.958	235128.744	38222.1786	16196.5685	18208.9044
2	293.320452	77.0544386	-534.920996	12181.0692	-390.831	31969199.9	9049.06454	695.685404	12514400.5
4	297.688364	62.7985691	-542.819287	-180.012644	19063.3094	1035604.83	1396077.59	-396.969281	2064.09661
6	300.574679	72.1443049	-515.056821	-515.056821	133243.663	12955313.6	5265263.47	3526.41829	2294.19808
8	290.022276	97.0104462	-531.103615	-531.103615	69763.7465	70038058.2	191852.233	6922.83479	1366557.27
10	297.40134	78.2535356	-517.653925	-517.653925	301928.651	274676.82	37863713.6	22335.7056	4691.91093
12	299.345624	82.6810598	-526.959727	-134.557527	-382.869731	197252930.0	57882.095	668.771278	8174.50583
14	301.158073	82.1835832	-520.731434	-520.731434	4944.59893	122080.173	440569914.0	155.395983	1943496.92
16	296.03024	72.7655628	-552.091324	-280.535577	-408.001327	776293554.0	8842.01127	532.110987	15018.1399
18	297.388334	74.885765	-569.336899	268.630359	183.337455	47447341100000.0	-330.876892	-179.376373	1348.49543
20	300.50219	57.5933205	-561.278473	164929.294	5526.88982	139178.154	-322.818467	1718.23714	2111284.55
22	298.146865	96.0396324	-534.022246	2037.80785	4679.19013	161168481000.0	-295.562239	2955.76827	974268.032
24	296.700086	64.4001156	-570.586245	25108.4016	8759229.98	311088.543	-332.126238	-175.819291	-327.123119
26	298.723409	69.0145764	-514.791242	-514.791242	4901380.78	31466157.9	5087061.66	84077.6734	18485.1395
28	301.993326	63.6592043	-551.386876	781705.546	-407.29688	3150841400.0	1606149.31	607487599.0	9482.32788
30	295.055616	66.5848839	-539.384537	574.627853	1305.06553	51929.2812	-300.92453	-16.2978837	702110.85
32	297.702221	75.7957262	-577.775708	4430.8605	-433.685711	6868019.32	409869.641	1662.46126	234524.078
34	294.318109	52.896822	-494.944659	-494.944659	1244672.74	3088749.06	170941783.0	13458.8392	3965.89968
36	298.232119	77.5544069	-579.257702	-45.3311614	-435.167706	748444430.0	15698.438	611.063028	8938900.61
38	297.282428	73.6256169	-541.532482	2420.25108	5692.59148	9260.91196	-303.072475	-121.705905	6.87382608
40	305.679857	66.1187056	-528.875635	-528.875635	4468712.63	1900685100.0	1712239.51	4100.80128	162341.577
42	300.025059	55.5117529	-531.377066	-531.377066	37470.815	127178.231	27295.59	461.755922	4107075.28
44	298.824998	47.6541884	-536.356178	153.945146	-392.266181	9047905490.0	14829.4789	2592.71328	35646.0258
46	296.728559	66.8866429	-499.748538	-499.748538	3115.55513	14255613.7	7751892450.0	166.848987	48189.0596
48	296.966643	53.0024538	-554.277989	-554.277989	2882088.38	543870606000.0	11596.2532	1811.64121	59283.7224
50	295.468205	73.9089522	-507.96489	-507.96489	51906.5099	3939891300.0	5754.96885	6798.68519	1718686.55
52	296.41654	67.7752921	-550.636423	-37.0636807	-406.546427	8713017.51	9733.05563	966.289954	14873.0609
54	303.287441	71.6347614	-553.003618	-553.003618	4723.9747	1951262.46	497778.063	1458.80669	30375999300.0
