time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6
0	319.50274	0	-555.833178	-555.833178	740328.188	33587138.0	14118631.8	57990.5782	749837.567
2	296.980942	0	-529.1086	1689.356	-392.078602	1105816.65	1894247.97	14477.8139	1729846.1
4	298.382628	0	-585.936255	352672.832	1109217570000.0	31975693.5	-347.576255	31576.1728	12751.68
6	297.756625	0	-498.439267	-498.439267	26932.6197	176959.669	13450.018	34779.6848	768373.809
8	298.525693	0	-529.791394	2727.90654	160969.683	583905274.0	-291.431394	-195.509477	2141.58132
10	294.759817	0	-529.142981	-529.142981	60754.5735	74581.6844	88384156.8	489.634957	4288.06299
12	296.514028	0	-536.522668	-536.522668	4135102.83	824244686.0	4111315.51	1200.3365	1622.01349
14	298.541124	0	-572.736461	21381.0648	182035046.0	6223969980.0	-334.376461	13.0864002	44917.3491
16	297.430999	0	-542.738237	-542.738237	574573.482	278842880.0	188989.478	4000.87387	253935.681
18	295.81243	0	-532.896639	-352.145652	1409.30876	5416062.75	109628.676	-385.536639	112128.002
20	294.740374	0	-549.453568	67242.9583	-412.423569	208731076.0	641897.287	8214.72989	1120331800.0
22	304.69024	0	-566.778464	-264.856138	3244.26138	189409.806	96862.8406	-419.418463	253275.406
24	294.764761	0	-528.875213	-389.68366	-391.845214	2789631.12	191095.232	101.235422	75918.8576
26	293.614004	0	-527.468667	-527.468667	20635.8844	79413966600.0	1603663.75	2449.23212	306116.94
28	297.886563	0	-519.382546	-519.382546	272640.443	98936.5026	234240.836	370.176555	38.0649672
30	294.732387	0	-518.729549	-518.729549	324029.869	5578.27138	5275461.9	684.780865	6056.60205
32	297.976381	0	-551.039931	230218.324	14358.0396	72227710.5	-312.679931	3694.55127	2291.49016
34	296.158087	0	-553.463297	-553.463297	43063604.5	485639.923	29887.1144	4355.37561	62294.0101
36	298.107736	0	-511.047417	-511.047417	24569028.7	5015974.24	16126961500000.0	90124.3166	842.085855
38	297.01505	0	-499.382079	-499.382079	27289711.0	3609405.46	776407.332	47495.1832	1528.28926
40	296.46238	0	-549.293347	-237.714146	-39.9765996	657900628.0	-310.933346	881.425245	337.066995
42	294.757486	0	-501.954389	-501.954389	11535.7947	12812346.2	34012.4002	1154.94327	-39.5573738
44	299.41729	0	-574.288483	790.485579	6844.72051	22979.5359	276338.035	-426.928482	59506.2182
46	294.849789	0	-572.646081	-40.3742246	631.985302	206493.165	-334.28608	1750.43796	16933.2795
48	296.329223	0	-499.642772	-499.642772	417053.284	5718958.9	38380.312	385.859744	9116.40096
50	294.3105	0	-556.552353	40726.9461	127184302.0	118379993.0	68489.1058	-409.192353	22144.9485
52	294.609062	0	-545.314699	85671.4514	3219.11954	1423644450.0	-306.954699	834.038425	2119.61305
54	299.907125	0	-535.133752	-535.133752	8973305.4	39572.9394	283185819.0	1051.19928	51936.0491
56	297.568168	0	-543.089111	-543.089111	6637.31633	3065.84713	3572024.76	23987.5462	108083.248
58	297.926866	0	-525.240328	1697.22365	-388.210329	11917117.8	9569.98259	2033.36117	18203.6173
60	297.479544	0	-539.283761	323777.849	58.6172577	152785.252	22885.7345	-391.92376	171253436000.0
62	301.133174	0	-505.126328	-505.126328	244609958.0	160796907.0	32576670.0	6261.44663	155659.965
64	293.531485	0	-531.096204	2702.01099	1149.60423	419405202.0	-292.736204	414.386742	450.650724
66	297.504813	0	-539.564537	-152.602597	241.294469	4826857.59	-301.204536	-69.4565687	331.277771
68	294.448178	0	-563.057777	77338.2329	444.878143	246494620.0	-324.697776	67634.0848	33566517.7
70	297.859024	0	-545.957379	-348.594208	35884.1942	314061.601	30960211.7	-398.597378	7973.61829
72	298.437641	0	-549.426654	-164.563544	7371969600.0	1627100.47	-311.066653	2300.59594	3152.56072
74	296.045532	0	-555.604827	-335.665022	966.573138	1182190.29	16626.6411	-408.244826	54125.9155
76	298.97757	0	-532.78117	-532.78117	151560.739	329107366.0	42784.7089	4057.92048	6443.24291
78	298.616708	0	-532.762374	406777.458	985.565537	60307.9902	-294.402373	99771.5157	-45.7681799
80	305.823272	0	-530.615472	-530.615472	476.040982	410330624.0	30950.9403	94.6286496	14691.4402
82	299.141445	0	-516.656419	-516.656419	75811280.5	454247.914	1978415.49	2186.2433	37891.7041
84	303.463535	0	-554.140348	4210.33936	13404.0006	20491133.6	429.685401	-406.780347	175.846147
86	300.938186	0	-560.316004	10372.0927	9841723.6	242079.312	-321.956004	157.551272	-8.63008012
88	298.2854	0	-513.284351	-513.284351	1449.81856	134790122000.0	7658747.12	-76.6818095	67631.3942
90	296.777144	0	-549.264172	-91.442477	2094.89862	12927741200000.0	-310.904171	-206.486138	7035.82394
92	300.1122	0	-527.384429	-300.07398	2234.06502	18022090600.0	4582090.37	-380.024429	48343.4372
94	293.589413	0	-549.096804	17477.7288	783253.106	54384709200.0	-310.736804	-35.1672266	463350.907
96	294.934702	0	-527.716108	-527.716108	37599.2611	1569671.17	27510.033	3003.2599	236959.727
98	292.613433	0	-544.635204	-544.635204	8632321.09	10017.1116	66373.1348	421.847898	37817.2812
100	295.913659	0	-561.64512	67.0652714	-424.615121	354582.242	5808.50888	2057.80344	85083.6059
102	297.047802	0	-566.487832	-352.308338	-298.384515	282792.2	-328.127832	-212.27335	3739.38296
104	295.926559	0	-546.6041	-546.6041	16887.9501	5154867.64	305018.363	2442.6524	8895.26641
106	296.95811	0	-545.058867	711.971233	88553.0811	2356301.08	18696.8754	-397.698866	1795.62797
108	295.41734	0	-532.680259	-310.801895	17902.3562	9767920.55	-294.320258	26464.6084	5098.29368
110	304.80308	0	-554.272417	1636610.05	35367.4338	34818551.0	-315.912416	2885.27101	4949.59821
112	298.711667	0	-532.259479	-532.259479	102737.892	10222639.2	116830416.0	13216.4708	5424.34041
114	300.104471	0	-511.587211	2506.87404	-374.557212	464111878.0	1177570.52	4848.51191	47397.1019
116	300.675971	0	-554.888463	2089.12502	55336.156	29589785500.0	-316.528462	1383493.98	3014.85922
118	297.680885	0	-534.896885	61177358900.0	22046.3865	778898940000.0	-296.536885	3224.04571	392312.997
120	298.732304	0	-546.59536	6535.33539	9721.60018	106585.971	1132504.27	-399.235359	273.531154
122	295.991668	0	-568.49169	1672.66366	19656.4983	925406.266	4029.2077	-421.131689	191.916801
124	301.594426	0	-533.026137	-533.026137	25068.5512	13947498.0	16090031.3	82260.7822	105.553053
126	294.369384	0	-547.343484	-547.343484	1102364500.0	3435968.41	8724040.17	8709.6626	19586.9099
128	292.255193	0	-553.423547	220.080706	130.886429	185934.589	13889444100.0	-406.063546	8938.00183
130	296.083757	0	-578.751237	355182.799	12870.8979	76592749.1	-340.391236	1336.47077	297.911052
132	298.925232	0	-544.234737	28710.9928	1849270760.0	64379766900000.0	25892.9755	-396.874736	219291.339
134	295.085649	0	-556.342256	18504.7551	588615.236	141565.763	-317.982256	10181.2203	4088.25955
136	296.910165	0	-497.208624	-497.208624	262465.697	649536.285	106417940.0	5502.59525	72986782.8
138	299.497891	0	-505.871333	-505.871333	39968.1902	12004490.3	4381.79448	114479.106	898243528.0
140	295.333403	0	-542.077669	-277.241769	125.863184	1014879670.0	2098477.42	-394.717668	11124.6418
142	293.741759	0	-567.191196	56067.5177	21658.0912	1946147790.0	-328.831195	14016.2416	5685287.53
144	296.462912	0	-548.218982	1722.172	-411.188983	559300364.0	1837597.59	924.148067	24058.6506
